year,issue_label,item_type,title,url,keyword,keyword_raw,keyword_norm,keyword_final,keyword_pl,keyword_norm_auto,keyword_concept_auto
2021,3/2021 vol. 198,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Leczenie-zaburzenia-polegajacego-na-ograniczaniu-unikaniu-przyjmowania-pokarmow-ARFID,141443,0,1.html",terapia poznawczo-behawioralna,terapia poznawczo-behawioralna,terapia poznawczo-behawioralna,terapia poznawczo-behawioralna,terapia poznawczo-behawioralna,cbt,cbt
2021,3/2021 vol. 198,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Maile-wysylane-do-oddzialu-zamknietego-jako-czynnik-leczacy-w-hybrydowej-terapii,142627,0,1.html",schizofrenia,schizofrenia,schizofrenia,schizofrenia,schizofrenia,schizofrenia,schizofrenia
2021,3/2021 vol. 198,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Maile-wysylane-do-oddzialu-zamknietego-jako-czynnik-leczacy-w-hybrydowej-terapii,142627,0,1.html",Terapia hybrydowa,Terapia hybrydowa,Terapia hybrydowa,Terapia hybrydowa,Terapia hybrydowa,terapia hybrydowa,terapia hybrydowa
2021,3/2021 vol. 198,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Hamlet-et-al,142506,0,1.html",Hamlet,Hamlet,Hamlet,Hamlet,Hamlet,hamlet,hamlet
2021,3/2021 vol. 198,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Hamlet-et-al,142506,0,1.html",rozumienie psychodynamiczne,rozumienie psychodynamiczne,rozumienie psychodynamiczne,rozumienie psychodynamiczne,rozumienie psychodynamiczne,rozumienie psychodynamiczne,psychoterapia_psychodynamiczna
2021,3/2021 vol. 198,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Hamlet-et-al,142506,0,1.html",uczestnictwo w dialogu,uczestnictwo w dialogu,uczestnictwo w dialogu,uczestnictwo w dialogu,uczestnictwo w dialogu,uczestnictwo w dialogu,uczestnictwo w dialogu
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Praca-terapeutyczna-z-traumatycznymi-przekazami-transgeneracyjnymi-,159038,0,1.html",psychoterapia rodzic-niemowlę,psychoterapia rodzic-niemowlę,psychoterapia rodzic-niemowlę,psychoterapia rodzic-niemowlę,psychoterapia rodzic-niemowlę,psychoterapia rodzic-niemowle,psychoterapia_ogolnie
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Praca-terapeutyczna-z-traumatycznymi-przekazami-transgeneracyjnymi-,159038,0,1.html",trauma transgeneracyjna,trauma transgeneracyjna,trauma transgeneracyjna,trauma transgeneracyjna,trauma transgeneracyjna,trauma transgeneracyjna,trauma transgeneracyjna
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Proces-diagnozy-klinicznej-i-przygotowania-pacjenta-do-psychodynamicznej-psychoterapii,155934,0,1.html",psychoterapia grupowa,psychoterapia grupowa,psychoterapia grupowa,psychoterapia grupowa,psychoterapia grupowa,psychoterapia grupowa,psychoterapia_grupowa
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Proces-diagnozy-klinicznej-i-przygotowania-pacjenta-do-psychodynamicznej-psychoterapii,155934,0,1.html",diagnoza kliniczna,diagnoza kliniczna,diagnoza kliniczna,diagnoza kliniczna,diagnoza kliniczna,diagnoza kliniczna,diagnoza kliniczna
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Proces-diagnozy-klinicznej-i-przygotowania-pacjenta-do-psychodynamicznej-psychoterapii,155934,0,1.html",kwalifikacja do psychoterapii,kwalifikacja do psychoterapii,kwalifikacja do psychoterapii,kwalifikacja do psychoterapii,kwalifikacja do psychoterapii,kwalifikacja do psychoterapii,kwalifikacja do psychoterapii
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-poznawczo-behawioralna-w-leczeniu-zaburzen-osobowosci-chwiejnej-emocjonalnie,156065,0,1.html",terapia poznawczo – behawioralna,terapia poznawczo – behawioralna,terapia poznawczo – behawioralna,terapia poznawczo – behawioralna,terapia poznawczo – behawioralna,cbt,cbt
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-poznawczo-behawioralna-w-leczeniu-zaburzen-osobowosci-chwiejnej-emocjonalnie,156065,0,1.html",zaburzenia osobowości borderline,zaburzenia osobowości borderline,zaburzenia osobowości borderline,zaburzenia osobowości borderline,zaburzenia osobowości borderline,zaburzenia osobowosci borderline,zaburzenia_osobowosci
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-poznawczo-behawioralna-w-leczeniu-zaburzen-osobowosci-chwiejnej-emocjonalnie,156065,0,1.html",leczenie,leczenie,leczenie,leczenie,leczenie,leczenie,leczenie
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Model-Rzeki-Zycia-psychoterapia-na-linii-czasu,161311,0,1.html",hipnoterapia ericksonowska,hipnoterapia ericksonowska,hipnoterapia ericksonowska,hipnoterapia ericksonowska,hipnoterapia ericksonowska,hipnoterapia ericksonowska,hipnoterapia ericksonowska
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Model-Rzeki-Zycia-psychoterapia-na-linii-czasu,161311,0,1.html",terapia na linii czasu,terapia na linii czasu,terapia na linii czasu,terapia na linii czasu,terapia na linii czasu,terapia na linii czasu,terapia na linii czasu
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Model-Rzeki-Zycia-psychoterapia-na-linii-czasu,161311,0,1.html",Model Rzeki Życia,Model Rzeki Życia,Model Rzeki Życia,Model Rzeki Życia,Model Rzeki Życia,model rzeki zycia,model rzeki zycia
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Samobojstwo-wsrod-psychiatrow-psychologow-i-psychoterapeutow-,160184,0,1.html",samobójstwo psychiatry,samobójstwo psychiatry,samobójstwo psychiatry,samobójstwo psychiatry,samobójstwo psychiatry,samobojstwo psychiatry,samobojstwo psychiatry
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Samobojstwo-wsrod-psychiatrow-psychologow-i-psychoterapeutow-,160184,0,1.html",samobójstwo psychologa,samobójstwo psychologa,samobójstwo psychologa,samobójstwo psychologa,samobójstwo psychologa,samobojstwo psychologa,samobojstwo psychologa
2022,3/2022 vol. 202,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Samobojstwo-wsrod-psychiatrow-psychologow-i-psychoterapeutow-,160184,0,1.html",postwencja,postwencja,postwencja,postwencja,postwencja,postwencja,postwencja
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Decyzje-w-psychoterapii,176523,0,1.html",decyzje,decyzje,decyzje,decyzje,decyzje,decyzje,decyzje
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Decyzje-w-psychoterapii,176523,0,1.html",psychopatologia,psychopatologia,psychopatologia,psychopatologia,psychopatologia,psychopatologia,psychopatologia
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Decyzje-w-psychoterapii,176523,0,1.html",psychoterapia,psychoterapia,psychoterapia,psychoterapia,psychoterapia,psychoterapia,psychoterapia_ogolnie
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Analiza-egzystencjalna-jako-metoda-pracy-z-pacjentami-z-doswiadczeniem-traumy-relacyjnej,176072,0,1.html",cPTSD,cPTSD,cPTSD,cPTSD,cPTSD,cptsd,cptsd
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Analiza-egzystencjalna-jako-metoda-pracy-z-pacjentami-z-doswiadczeniem-traumy-relacyjnej,176072,0,1.html",trauma relacyjna,trauma relacyjna,trauma relacyjna,trauma relacyjna,trauma relacyjna,trauma relacyjna,trauma relacyjna
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Analiza-egzystencjalna-jako-metoda-pracy-z-pacjentami-z-doswiadczeniem-traumy-relacyjnej,176072,0,1.html",analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Utrzymywanie-sie-szkodliwych-konsekwencji-dzieciecej-traumy-w-adolescencji-i-w-doroslym,176376,0,1.html",rezyliencja,rezyliencja,rezyliencja,rezyliencja,rezyliencja,rezyliencja,rezyliencja
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Utrzymywanie-sie-szkodliwych-konsekwencji-dzieciecej-traumy-w-adolescencji-i-w-doroslym,176376,0,1.html",trauma dziecięca,trauma dziecięca,trauma dziecięca,trauma dziecięca,trauma dziecięca,trauma dziecieca,trauma dziecieca
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Utrzymywanie-sie-szkodliwych-konsekwencji-dzieciecej-traumy-w-adolescencji-i-w-doroslym,176376,0,1.html",psychoterapia traumy,psychoterapia traumy,psychoterapia traumy,psychoterapia traumy,psychoterapia traumy,psychoterapia traumy,psychoterapia_ogolnie
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Power-Threat-Meaning-Framework-krotki-opis-podstawowych-zalozen-i-kontekstu,176251,0,1.html",Rama Władza Zagrożenie Znaczenie,Rama Władza Zagrożenie Znaczenie,Rama Władza Zagrożenie Znaczenie,Rama Władza Zagrożenie Znaczenie,Rama Władza Zagrożenie Znaczenie,rama władza zagrozenie znaczenie,rama władza zagrozenie znaczenie
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Power-Threat-Meaning-Framework-krotki-opis-podstawowych-zalozen-i-kontekstu,176251,0,1.html",medykalizacja,medykalizacja,medykalizacja,medykalizacja,medykalizacja,medykalizacja,medykalizacja
2023,3/2023 vol. 206,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Power-Threat-Meaning-Framework-krotki-opis-podstawowych-zalozen-i-kontekstu,176251,0,1.html",diagnoza,diagnoza,diagnoza,diagnoza,diagnoza,diagnoza,diagnoza
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zjawisko-niejednoznacznej-utraty-terapia-pary-w-sytuacji-choroby-zagrazajacej-zyciu,195190,0,1.html",niejednoznaczna utrata,niejednoznaczna utrata,niejednoznaczna utrata,niejednoznaczna utrata,niejednoznaczna utrata,niejednoznaczna utrata,niejednoznaczna utrata
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zjawisko-niejednoznacznej-utraty-terapia-pary-w-sytuacji-choroby-zagrazajacej-zyciu,195190,0,1.html",antycypowana utrata,antycypowana utrata,antycypowana utrata,antycypowana utrata,antycypowana utrata,antycypowana utrata,antycypowana utrata
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zjawisko-niejednoznacznej-utraty-terapia-pary-w-sytuacji-choroby-zagrazajacej-zyciu,195190,0,1.html",terapia pary,terapia pary,terapia pary,terapia par,terapia par,terapia par,terapia par
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Snienie-jako-zrodlo-procesow-przeksztalceniowych-wg-Wilfreda-R-Biona-Analiza-psychoterapeutycznych,196049,0,1.html",Bion,Bion,Bion,Bion,Bion,bion,bion
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Snienie-jako-zrodlo-procesow-przeksztalceniowych-wg-Wilfreda-R-Biona-Analiza-psychoterapeutycznych,196049,0,1.html",przekształcenia,przekształcenia,przekształcenia,przekształcenia,przekształcenia,przekształcenia,przekształcenia
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Snienie-jako-zrodlo-procesow-przeksztalceniowych-wg-Wilfreda-R-Biona-Analiza-psychoterapeutycznych,196049,0,1.html",śnienie,śnienie,śnienie,śnienie,śnienie,snienie,snienie
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Stawanie-sie-soba-analiza-egzystencjalna-w-psychoterapii-osoby-z-trauma-relacyjna,192215,0,1.html",analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Stawanie-sie-soba-analiza-egzystencjalna-w-psychoterapii-osoby-z-trauma-relacyjna,192215,0,1.html",trauma relacyjna,trauma relacyjna,trauma relacyjna,trauma relacyjna,trauma relacyjna,trauma relacyjna,trauma relacyjna
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Stawanie-sie-soba-analiza-egzystencjalna-w-psychoterapii-osoby-z-trauma-relacyjna,192215,0,1.html",4FM,4FM,4FM,4FM,4FM,4fm,4fm
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapie-wywodzace-sie-z-psychoanalizy-jako-terapie-wsparte-empirycznie,194085,0,1.html",terapia psychoanalityczna,terapia psychoanalityczna,terapia psychoanalityczna,terapia psychoanalityczna,terapia psychoanalityczna,terapia psychoanalityczna,psychoterapia_psychodynamiczna
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapie-wywodzace-sie-z-psychoanalizy-jako-terapie-wsparte-empirycznie,194085,0,1.html",terapia psychodynamiczna,terapia psychodynamiczna,terapia psychodynamiczna,terapia psychodynamiczna,terapia psychodynamiczna,terapia psychodynamiczna,psychoterapia_psychodynamiczna
2024,3/2024 vol. 210,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapie-wywodzace-sie-z-psychoanalizy-jako-terapie-wsparte-empirycznie,194085,0,1.html",terapie wsparte empirycznie,terapie wsparte empirycznie,terapie wsparte empirycznie,terapie wsparte empirycznie,terapie wsparte empirycznie,terapie wsparte empirycznie,terapie wsparte empirycznie
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-strategiczna-skoncentrowana-na-rozwiazywaniu-zlych-relacji-w-rodzinie,210613,0,1.html",terapia strategiczna,terapia strategiczna,terapia strategiczna,terapia strategiczna,terapia strategiczna,terapia strategiczna,terapia strategiczna
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-strategiczna-skoncentrowana-na-rozwiazywaniu-zlych-relacji-w-rodzinie,210613,0,1.html",relacje w rodzinie,relacje w rodzinie,relacje w rodzinie,relacje w rodzinie,relacje w rodzinie,relacje w rodzinie,relacje w rodzinie
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-strategiczna-skoncentrowana-na-rozwiazywaniu-zlych-relacji-w-rodzinie,210613,0,1.html",włączanie dzieci do terapii,włączanie dzieci do terapii,włączanie dzieci do terapii,włączanie dzieci do terapii,włączanie dzieci do terapii,właczanie dzieci do terapii,właczanie dzieci do terapii
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Bezpieczne-srodowisko-i-osobiste-zaangazowanie-retrospektywna-analiza-czynnikow-sprzyjajacych,207529,0,1.html",nieprzystosowanie,nieprzystosowanie,nieprzystosowanie,nieprzystosowanie,nieprzystosowanie,nieprzystosowanie,nieprzystosowanie
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Bezpieczne-srodowisko-i-osobiste-zaangazowanie-retrospektywna-analiza-czynnikow-sprzyjajacych,207529,0,1.html",style przetwarzania tożsamości,style przetwarzania tożsamości,style przetwarzania tożsamości,style przetwarzania tożsamości,style przetwarzania tożsamości,style przetwarzania tozsamosci,style przetwarzania tozsamosci
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Bezpieczne-srodowisko-i-osobiste-zaangazowanie-retrospektywna-analiza-czynnikow-sprzyjajacych,207529,0,1.html",analiza skupień,analiza skupień,analiza skupień,analiza skupień,analiza skupień,analiza skupien,analiza skupien
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pozostawieni-miedzy-powszechnym-a-wyjatkowym-doswiadczeniem-smierci-samobojczej-bliskiego,208435,0,1.html",samobójcza śmierć bliskiego,samobójcza śmierć bliskiego,samobójcza śmierć bliskiego,samobójcza śmierć bliskiego,samobójcza śmierć bliskiego,samobojcza smierc bliskiego,samobojcza smierc bliskiego
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pozostawieni-miedzy-powszechnym-a-wyjatkowym-doswiadczeniem-smierci-samobojczej-bliskiego,208435,0,1.html",pozostawieni,pozostawieni,pozostawieni,pozostawieni,pozostawieni,pozostawieni,pozostawieni
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pozostawieni-miedzy-powszechnym-a-wyjatkowym-doswiadczeniem-smierci-samobojczej-bliskiego,208435,0,1.html",ślady przeżycia utraty,ślady przeżycia utraty,ślady przeżycia utraty,ślady przeżycia utraty,ślady przeżycia utraty,slady przezycia utraty,slady przezycia utraty
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pozostawieni-w-pozostawionych-miedzy-zyciem-a-smiercia-samobojcza-bliskiego-,208434,0,1.html",samobójcza śmierć bliskiego,samobójcza śmierć bliskiego,samobójcza śmierć bliskiego,samobójcza śmierć bliskiego,samobójcza śmierć bliskiego,samobojcza smierc bliskiego,samobojcza smierc bliskiego
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pozostawieni-w-pozostawionych-miedzy-zyciem-a-smiercia-samobojcza-bliskiego-,208434,0,1.html",idiomatyczność śladów przeżycia utraty,idiomatyczność śladów przeżycia utraty,idiomatyczność śladów przeżycia utraty,idiomatyczność śladów przeżycia utraty,idiomatyczność śladów przeżycia utraty,idiomatycznosc sladow przezycia utraty,idiomatycznosc sladow przezycia utraty
2025,3/2025 vol. 2014,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pozostawieni-w-pozostawionych-miedzy-zyciem-a-smiercia-samobojcza-bliskiego-,208434,0,1.html",wsparcie,wsparcie,wsparcie,wsparcie,wsparcie,wsparcie,wsparcie
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/O-stawaniu-sie-czlowiekiem-wedlug-J-P-Sartre-a-,153636,0,1.html",J. P. Sartre,J. P. Sartre,J. P. Sartre,J. P. Sartre,J. P. Sartre,j p sartre,j p sartre
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/O-stawaniu-sie-czlowiekiem-wedlug-J-P-Sartre-a-,153636,0,1.html",freedom,freedom,freedom,freedom,freedom,freedom,freedom
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/O-stawaniu-sie-czlowiekiem-wedlug-J-P-Sartre-a-,153636,0,1.html",personality,personality,personality,personality,personality,personality,zaburzenia_osobowosci
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Aspekty-filozofii-J-L-Moreno-kontynuatora-tradycji-we-wspolczesnej-duchowosci-,153637,0,1.html",psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Aspekty-filozofii-J-L-Moreno-kontynuatora-tradycji-we-wspolczesnej-duchowosci-,153637,0,1.html",Jacob Levi Moreno,Jacob Levi Moreno,Jacob Levi Moreno,Jacob Levi Moreno,Jacob Levi Moreno,jacob levi moreno,jacob levi moreno
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Aspekty-filozofii-J-L-Moreno-kontynuatora-tradycji-we-wspolczesnej-duchowosci-,153637,0,1.html",spirituality,spirituality,spirituality,spirituality,spirituality,spirituality,spirituality
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodrama-i-psychoanaliza-podejscie-integracyjne-,153638,0,1.html",psychoanalysis,psychoanalysis,psychoanalysis,psychoanalysis,psychoanalysis,psychoanalysis,psychoterapia_psychodynamiczna
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodrama-i-psychoanaliza-podejscie-integracyjne-,153638,0,1.html",group therapy,group therapy,group therapy,group therapy,group therapy,group therapy,group therapy
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodrama-i-psychoanaliza-podejscie-integracyjne-,153638,0,1.html",psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Temat-smierci-i-odrodzenia-w-psychodramie-Czesc-I-,153639,0,1.html",death,death,death,death,death,death,death
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Temat-smierci-i-odrodzenia-w-psychodramie-Czesc-I-,153639,0,1.html",rebirth,rebirth,rebirth,rebirth,rebirth,rebirth,rebirth
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Temat-smierci-i-odrodzenia-w-psychodramie-Czesc-I-,153639,0,1.html",psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/O-zastosowaniu-psychodramy-w-kursie-przygotowawczym-dla-par-planujacych-malzenstwo,153640,0,1.html",psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/O-zastosowaniu-psychodramy-w-kursie-przygotowawczym-dla-par-planujacych-malzenstwo,153640,0,1.html",preparing to marriage,preparing to marriage,preparing to marriage,preparing to marriage,preparing to marriage,preparing to marriage,preparing to marriage
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Korekta-dysfunkcjonalnych-schematow-zachowania-KDSZ-jako-narzedzie-pracy-psychoterapeutycznej,153641,0,1.html",disabled persons,disabled persons,disabled persons,disabled persons,disabled persons,disabled persons,disabled persons
2005,4/2005 vol. 135,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Korekta-dysfunkcjonalnych-schematow-zachowania-KDSZ-jako-narzedzie-pracy-psychoterapeutycznej,153641,0,1.html",psychological rehabilitation of blind people,psychological rehabilitation of blind people,psychological rehabilitation of blind people,psychological rehabilitation of blind people,psychological rehabilitation of blind people,psychological rehabilitation of blind people,psychological rehabilitation of blind people
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kreatywnosc-zrodlo-w-ogrodzie-zycia,153671,0,1.html",psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kreatywnosc-zrodlo-w-ogrodzie-zycia,153671,0,1.html",spontaneity,spontaneity,spontaneity,spontaneity,spontaneity,spontaneity,spontaneity
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kreatywnosc-zrodlo-w-ogrodzie-zycia,153671,0,1.html",creativity,creativity,creativity,creativity,creativity,creativity,creativity
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Osobowosc-z-pogranicza-BPD-Borderline-Personality-Disorder-podejscie-poznawczo-behawioralne,153672,0,1.html",borderline personality disorder,borderline personality disorder,borderline personality disorder,borderline personality disorder,borderline personality disorder,borderline personality disorder,zaburzenia_osobowosci
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Osobowosc-z-pogranicza-BPD-Borderline-Personality-Disorder-podejscie-poznawczo-behawioralne,153672,0,1.html",personality disorder,personality disorder,personality disorder,personality disorder,zaburzenia osobowości,zaburzenia osobowosci,zaburzenia_osobowosci
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Osobowosc-z-pogranicza-BPD-Borderline-Personality-Disorder-podejscie-poznawczo-behawioralne,153672,0,1.html",cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zjawiska-psychologiczne-w-poczatkowym-okresie-leczenia-psychoz-schizofrenicznych,153673,0,1.html",psychological phenomena,psychological phenomena,psychological phenomena,psychological phenomena,psychological phenomena,psychological phenomena,psychological phenomena
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zjawiska-psychologiczne-w-poczatkowym-okresie-leczenia-psychoz-schizofrenicznych,153673,0,1.html",schizophrenic patients,schizophrenic patients,schizophrenic patients,schizophrenic patients,schizophrenic patients,schizophrenic patients,schizophrenic patients
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodrama-i-trudny-pacjent,153674,0,1.html",psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama,psychodrama
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodrama-i-trudny-pacjent,153674,0,1.html",borderline patients,borderline patients,borderline patients,borderline patients,borderline patients,borderline patients,borderline patients
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rys-historyczny-Krakowskiego-Osrodka-Terapii-,153675,0,1.html",child and adolescent,child and adolescent,child and adolescent,child and adolescent,child and adolescent,child and adolescent,child and adolescent
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rys-historyczny-Krakowskiego-Osrodka-Terapii-,153675,0,1.html",psychotherapy,psychotherapy,psychotherapy,psychotherapy,psychoterapia,psychoterapia,psychoterapia_ogolnie
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Formula-i-cele-wspolpracy-z-rodzina-i-rodzicami-w-ambulatoryjnej-terapii-dzieci-z,153676,0,1.html",emotional disorders in children,emotional disorders in children,emotional disorders in children,emotional disorders in children,emotional disorders in children,emotional disorders in children,emotional disorders in children
