article_id,article_url,source_issue_url,source_issue_label,source,year,volume,issue_number,title,authors,citation,pages,doi,pdf_url,publication_date,online_publication_date,submission_date,acceptance_date,article_type,topics,abstract_text,n_keywords
144882,"https://www.archivespp.pl/Comparison-of-serum-IGF1-IGF2-and-IGFBP1-6-concentration-in-the-children-with-different,144882,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2022,24,3,"Comparison of serum IGF1, IGF2 and IGFBP1-6 concentration in the children with different stages of autism spectrum disorders",Farhad Mashayekhi | Somayeh Shabani | Zivar Salehi,Arch Psych Psych 2022;24(3):20-24,20-24,10.12740/APP/144882,https://www.archivespp.pl/pdf-144882-82379?filename=Comparison-of-serum-IGF1-.pdf,2022-10-15,,2021-10-01,2021-12-14,,Child and adolescent psychiatry,"Aim of the study: Autism spectrum disorder (ASD) is a neurodevelopmental condition considered by early-onset difficulties in social communication. Insulin-like growth factors (IGFs) play crucial roles in synapse formation. Most of circulating IGFs are bound to IGF-binding proteins (IGFBPs) that modify IGF action. IGFBPs prolong the plasma half-life of IGFs. In this project we studied the association of IGF1/2 and IGFBP1-6 serum concentration with the severity of ASD (Levels 1-3; Mild, Moderate and severe, respectively). Subject or material and methods: A hundred and eighty patients with ASD (Mild; n=69, Moderate; n=58 and Severe; n=53) and 118 controls age matched were used in this project and IGF1/2 and IGFBP1-6 serum concentration were measured by ELISA. Results: The results demonstrated that IGF1, IGF2 and IGFBP1-6 were present in all serum samples. The results showed that the concentration of IGF1 and IGF2 was significantly higher in ASD patients when compared to controls, starting from stages I to III ASD, a significant increase of IGF1 and IGF2 serum concentration was observed. Results obtained also showed that IGFBP1-6 concentration in the ASD group were lower when compared to controls and low serum IGFBP1-6 concentration is associated with advanced stages of ASD. Discussion: IGFs plays important role in synapse formation and changes in IGFs expression may be important in the pathogenesis of ASD. Conclusions: It is suggested that IGFs and IGFBPs may be involved in the pathogenesis of ASD. Therefore, the detection of serum soluble IGFs and IGFBPs may be useful in classifying ASD.",5
145648,"https://www.archivespp.pl/Temperament-and-character-as-a-predictor-of-response-to-selective-serotonin-reuptake,145648,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2022,24,3,Temperament and character as a predictor of response to selective serotonin reuptake inhibitors in patients with Major depressive disorder,Mohammad Nadi Sakhvidi | Mahshid Namdari | Samira Shayegh | Fatemeh Hosseini | Golrasteh Kholaseh zadeh | Bonnie Bozorg | Zanireh Salimi | Fariba Amini | Reza Bidaki,Arch Psych Psych 2022;24(3):25-31,25-31,10.12740/APP/145648,https://www.archivespp.pl/pdf-145648-82380?filename=Temperament-and-character.pdf,2022-10-15,,2021-07-28,2022-01-09,,Psychopathology of anxiety and other „neurotic disorders” | Pharmacotherapy,"Aim of the study: Personality is one of the most important factors affecting the treatment course of patients with psychiatric disorders. The present study aimed to find the possible relationship between personality factors and response to selective serotonin reuptake inhibitors treatment for major depression. Subject or material and methods: In the present prospective study, one hundred and seven patients with mild or moderate depression treated with citalopram, sertraline or fluoxetine for two months. Every patients were evaluated by Hamilton depression test (as pre-test and post-test) and Temperament and Character Inventory (as pre-test) and their response to treatment evaluated base on their Hamilton depression test. The collected data were analyzed using ANOVA, chi- square, Pearson's correlation coefficients tests and logistic regression. Results: The mean age of the patients was 39.7 years and most of the population were female (71.9%). The results showed that decrease in RD (OR=0.85, P=0.05) and age (OR=0.93, P=0.003), and increase in CO score (OR=1.32, P<0.001) had a significant effect on the likelihood of being responsive to the treatment. Discussion: The present study demonstrated that the cooperativeness could be considered as an appropriate predictor of treatment response among responders and non-responders. The investigation of four groups revealed that those with complete response had higher cooperativeness and lower novelty seeking while the non-responsive group had higher Persistence and self-transcendence. Conclusions: Temperament and character or at least some of their traits may predispose response to depression treatment.",4
144883,"https://www.archivespp.pl/Fear-of-death-among-voluntary-migrants-qualitative-pilot-study,144883,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2022,24,3,Fear of death among voluntary migrants - qualitative pilot study,Marzena Piłat,Arch Psych Psych 2022;24(3):32-36,32-36,10.12740/APP/144883,https://www.archivespp.pl/pdf-144883-82381?filename=Fear-of-death-among-volun.pdf,2021-12-30,2021-12-30,2021-11-27,2021-12-14,,Psychopathology of anxiety and other „neurotic disorders”,"Aim of the study: The studies presented here were aimed at answering the following questions: do voluntary migrants, when deciding to cross borders illegally, take into account the risk of losing their life, how much they fear it, and whether personality traits, such as sensation seeking or self-esteem and culture worldview, are associated with the fear of death. Subject or material and methods: The research covered 16 voluntary migrants. A psychological interview and observation were used. Attempts were made to explain the fear of death and the related behaviours of migrants on the basis of two theories: sensation seeking theory by M. Zuckerman and terror management theory by Greenberg, Pyszczynski and Solomon. Results: It turned out that the subjects rarely considered the risk of losing health or life on their way to the EU, and the level of fear of death was low, especially in men. Discussion: The existence of relationships between the level of anxiety and sensation seeking, self-esteem and worldview has been noticed. Conclusions: The level of fear in women can be explained by their age, life experience, way of making decisions and awareness of dangers along the route to the UE. Women thought about passing away more often because they encountered the death of their relatives more often. Men often made decisions on an impulse. The contemplating death, second aspect of the thanatological attitude was absent in them. They had higher self-esteem than women, a more stable culture worldview, and a higher sensation seeking and propensity for risky behavior. These personality traits may have diminished the fear of death.",4
143999,"https://www.archivespp.pl/Online-psychotherapy-during-COVID-19-pandemic-experiences-of-psychotherapists-Research,143999,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2022,24,3,Online psychotherapy during COVID-19 pandemic - experiences of psychotherapists. Research review.,Krystian Konieczny,Arch Psych Psych 2022;24(3):37-41,37-41,10.12740/APP/143999,https://www.archivespp.pl/pdf-143999-82382?filename=Online-psychotherapy-duri.pdf,2021-11-21,2021-11-21,2021-10-28,2021-11-16,,Psychotherapy,"In 2019, mass infections caused by the SARS-CoV-2 coronavirus and the disease caused by it became the reason for global social, economic and health crises. This situation required changes, also in the field of psychotherapeutic practice and the implementation of new solutions. One of the possibilities of continuing services provision was to start the Internet usage Aim: The purpose of this paper is to review the latest research related to the experiences of psychotherapists working online during the pandemic. An additional goal is to present the broadest possible analysis of the literature based on research conducted in various countries around the world. Materials: Google Scholar, PubMed, Scopus and PsycNet were searched for a review. From among the search results that met the general criteria, those related to psychotherapeutic practice in the given countries were selected. Conclusions: Online psychotherapy has become a significant component of psychotherapeutic practice during a pandemic. Earlier expectations and concerns could be verified. The presented results of selected studies create a picture of the functioning of psychotherapists in many countries and constitute the basis for future research and forecasts for the development of psychotherapy after the pandemic.",5
144246,"https://www.archivespp.pl/Ethical-dilemmas-in-online-psychotherapy-a-review-of-selected-ethical-codes-and-recommendations,144246,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2022,24,3,Ethical dilemmas in online psychotherapy - a review of selected ethical codes and recommendations of psychotherapeutic and psychological associations,Emilia Rutkowska,Arch Psych Psych 2022;24(3):42-52,42-52,10.12740/APP/144246,https://www.archivespp.pl/pdf-144246-82383?filename=Ethical-dilemmas-in-onlin.pdf,2021-12-30,2021-12-30,2021-11-22,2021-11-24,,Psychotherapy,"Until recently, only some psychotherapists have used a remote form of contact with their patients [1]. The COVID-19 pandemic Has changed this situation, as the experience of life and health threats has resulted in many therapists choosing to work remotely with patients. Working online for psychotherapists poses new challenges and ethical questions. Many practitioners, when looking for answers to bothering questions arising from the clinical practice of working with patients remotely, look for answers in Professional codes of ethics or in the guidelines of therapeutic associations. This article is a review of 52 codes of ethics from different countries on five continents in terms of looking for norms and principles that provide an ethical framework for online psychotherapeutic work. Additionally, the guidelines and recommendations of selected Professional psychotherapeutic associations were analyzed. These societies, in additional Communications or statements, also introduce temporary ethical criteria, guidelines and good ethical practices that remotely working therapists should take into account in their work.",5
146027,"https://www.archivespp.pl/Clinical-Recommendations-for-Addressing-Impasses-in-Long-Term-Psychotherapy,146027,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2022,24,3,Clinical Recommendations for Addressing Impasses in Long-Term Psychotherapy,Silvia C. Hernandez | James C. Overholser | Kevin McCarthy,Arch Psych Psych 2022;24(3):53-62,53-62,10.12740/APP/146027,https://www.archivespp.pl/pdf-146027-82384?filename=Clinical-Recommendations-.pdf,2022-10-15,,2021-12-12,2022-01-23,,Psychotherapy,"Many clients benefit from psychotherapy sessions that extend across months or years. However, there is a risk for therapeutic impasse in long-term psychotherapy in which the work can become repetitive or with limited gains over time. The current paper provides five transtheoretical principles to increase the impetus in long-term therapy. The five principles include: planful spontaneity, habitual creativity, pushing the limits of the therapeutic alliance, guided discovery, and specific broad goals. The therapist is encouraged to share responsibility for creative flexibility with the client in each session, including within the therapeutic alliance and the real relationship. The therapist can use a series of questions to promote a process of guided discovery. A clear focus on principles of psychology and goals that reflect maintenance of gains, development of strengths, and promotion of enrichment can ensure that the therapy continues to produce change over the length of the relationship.",5
147876,"https://www.archivespp.pl/The-role-of-the-attachment-relation-in-the-pathogenesis-of-auditory-hallucinations,147876,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2022,24,3,The role of the attachment relation in the pathogenesis of auditory hallucinations – literature overview,Dawid Subocz,Arch Psych Psych 2022;24(3):63-71,63-71,10.12740/APP/147876,https://www.archivespp.pl/pdf-147876-82385?filename=The-role-of-the-attachmen.pdf,2022-10-15,,2021-11-26,2022-03-31,,Psychopathology of psychotic disorder,"Objective: The purpose of the article is to provide an overview of the literature concerning the role of the attachment relation in the pathogenesis of auditory hallucinations. The article holistically integrates the knowledge about the attachment relation with cognitive and biological factors. Materials and method: The literature overview was compiled using the following databases: EBSCO, PsycINFO, PubMed, Google Scholar. The databases were searched using the following keywords: „secure”, „disorganized”, „epigenetic”, „genetic”, „auditory hallucinations” and the term „monoaminergic system”. These words were combined with the term „attachment style”. Results: The literature analysis suggests that neurobiological and cognitive factors mediate in the pathomechamism affiliating traumatic experience in the attachment relation with auditory hallucinations These include: dysregulation within the monoaminergic systems, atrophy of the temporal areas and cognitive distortions such as source monitoring errors and negative automatic thoughts. Discussion and conclusions: Cognitive dysfunctions along with hereditary genetic susceptibility to auditory hallucinations may constitute factors distorting the correct interpretation of traumatic intrusions of relational experience. Future research should verify to what extent auditory hallucinations are the memory marks of a relational trauma. Verification of these hypotheses will enable better understanding of the role of the attachment styles in the development of auditory hallucinations and the formation of convictions about them.",3
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2026,28,1,Editorial,Joanna Rymaszewska,Arch Psych Psych 2026;28(1):5-6,5-6,10.12740/APP/219867,https://www.archivespp.pl/pdf-219867-138448?filename=Editorial.pdf,2026-04-13,2026-04-13,2026-03-22,2026-03-22,editorial,Hypnosis,"Editorial The papers gathered in this issue offer a timely and nuanced perspective on the evolving landscape of mental health research. Although they address a wide range of clinical and psychosocial phenomena, they are united by a shared commitment to understanding psychological functioning in its full complexity — not as a set of isolated symptoms, but as an experience shaped by the interplay of biology, personality, relationships, and social context. Editorial The papers gathered in this issue offer a timely and nuanced perspective on the evolving landscape of mental health research. Although they address a wide range of clinical and psychosocial phenomena, they are united by a shared commitment to understanding psychological functioning in its full complexity — not as a set of isolated symptoms, but as an experience shaped by the interplay of biology, personality, relationships, and social context.",3
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,Marcin Paweł Ferdynus,Arch Psych Psych 2023;25(4):26-29,26-29,10.12740/APP/170132,https://www.archivespp.pl/pdf-170132-97753?filename=Five-reasons-why-a-conver.pdf,2023-12-17,2023-12-17,2023-04-02,2023-07-28,,Psychotherapy,"Sedlakova and Trachsel present an analysis regarding the evaluation of a new therapeutic technology, namely conversational artificial intelligence (CAI) in psychotherapy. They suggest that CAI cannot be treated as an equal partner in the therapeutic conversation, because it is not a moral agent. I agree that CAI is not a moral agent. However, I believe that CAI lacks at least five basic attributes or abilities (phenomenal consciousness, intentionality, ethical reflection, prudence, conscience) that would allow it to be defined as a moral agent. It seems that the ethical assessment of the possibilities, limitations, benefits and risks associated with the use of CAI in psychotherapy requires a determination of what CAI is in its moral nature. In this paper, I attempt to show that CAI is devoid of essential moral elements and hence cannot be treated as a moral agent.",3
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,Patryk Roczon | Paweł Holas | Marzena Rusanowska | Izabela Krejtz | John B. Nezlek,Arch Psych Psych 2025;27(2):16-28,16-28,10.12740/APP/200079,https://www.archivespp.pl/pdf-200079-126959?filename=The-interplay-between-sel.pdf,2025-07-14,2025-07-14,2024-05-23,2025-01-14,,Psychopathology of anxiety and other „neurotic disorders”,"Aim of the study: Previous studies have found that self-compassion and mindfulness are negatively related to depressive and anxiety symptoms. Still, the mechanisms underlying these relationships in major depression and whether such mechanisms differ in healthy people are poorly understood. In the present study, it was examined whether mindfulness and worrying mediated relationships between self-compassion, depression, and anxiety. An alternate model with mindfulness as the predictor and self-compassion as a mediator was also examined. Subject or material and methods: 146 individuals who had been diagnosed as depressed (Mage = 34.49, SD = 10.14) and 198 healthy controls (Mage = 34.44, SD = 12.93) completed an online battery of questionnaires assessing self-compassion, mindfulness, worrying, trait anxiety, and depression. Results: It was found that self-compassion and mindfulness may both function as mediators in predicting emotional distress. Diagnosis of clinical depression did not moderate the effects of mediational relationships in both the main and alternative models. Discussion: These findings suggest that relationships between mindfulness and self-compassion are reciprocal in the explanation of depression and anxiety symptoms and suggest both mechanisms may contribute to the reduction of anxiety and depression, a claim that needs further experimental validation. Conclusions: Future research may benefit from longitudinal and experimental designs to understand causal precedence and the dynamic nature of the relationship between mindfulness and self-compassion.",5
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,Sylwia Natalia Michałowska,Arch Psych Psych 2025;27(2):29-37,29-37,10.12740/APP/201423,https://www.archivespp.pl/pdf-201423-126919?filename=Treatment-of-trauma---cog.pdf,2025-07-11,2025-07-14,2024-05-11,2025-02-14,,Psychotherapy,"Contemporary understanding of trauma encompasses various forms of experiences resulting in symptoms of Post-Traumatic Stress Disorder (PTSD). Cognitive-behavioral therapies such as Cognitive Processing Therapy (CPT) and Prolonged Exposure (PE) are the main treatment methods for PTSD, differing in their approach to confronting traumatic memories and cognitive restructuring. Research on the effectiveness of these approaches has been conducted with various patient groups, including veterans, individuals experiencing childhood trauma, and those with PTSD from accidents and disasters, demonstrating differences in effectiveness depending on the patient group and type of trauma. The aim of this study is to analyze similarities, differences, and effectiveness of the indicated methods in treating PTSD depending on the therapeutic context.",5
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html","https://www.archivespp.pl/Issue-3-2022,11543",3/2022 vol. 24,archive,2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",Liana Spytska,Arch Psych Psych 2025;27(4):48-54,48-54,10.12740/APP/205143,https://www.archivespp.pl/pdf-205143-134029?filename=Clinical-features--diagno.pdf,2026-01-01,2026-01-01,2025-02-26,2025-05-14,,Psychotherapy,"Aim of the study: Borderline personality disorder (BPD) poses a significant challenge for modern psychiatry and clinical psychology due to its complex nature, high prevalence, and significant impact on the quality of life of patients. The study aimed to conduct a comprehensive analysis of current scientific data on the clinical picture, diagnostic methods, and therapeutic strategies for BPD to create a holistic view of this pathology and improve approaches to its treatment. Subject or material and methods: The methodology involved reviewing peer-reviewed articles, systematic reviews, and meta-analyses published in leading international medical journals, analysing diagnostic criteria from the DSM-5 and ICD-11, and assessing various psychotherapeutic and pharmacological interventions. Results: The results showed that the key symptoms of BPD – emotional instability, identity disorders, impulsivity, and instability of interpersonal relationships – form a complex interconnected system that determines the unique clinical profile of each patient. The high level of comorbidity of BPD with other mental disorders, especially depressive and anxiety disorders and post-traumatic stress disorder, has proven to be a key factor in determining the complexity of the clinical picture, prognosis, and treatment approaches. Discussion: The analysis of modern diagnostic approaches revealed a significant evolution from the categorical to the dimensional approach, which is most clearly reflected in the criteria of the International Classification of Diseases of the 11th revision (ICD-11). Structured diagnostic interviews demonstrate high reliability and validity, remaining the “gold standard” for the diagnosis of BPD in clinical trials. Conclusions: Self-report questionnaires showed good validity and reliability in screening and monitoring symptoms.",5
157046,"https://www.archivespp.pl/Editorial,157046,0,2.html","https://www.archivespp.pl/Issue-4-2022,11885",4/2022 vol. 24,archive,2022,24,4,Editorial,Jerzy Samochowiec,Arch Psych Psych 2022;24(4):5-6,5-6,10.12740/APP/157046,https://www.archivespp.pl/pdf-157046-83739?filename=Editorial.pdf,2022-12-16,,2022-11-30,2022-11-30,editorial,Addiction,"The end of the year is a time for some summaries, and 2022 was a year of many events and crises affecting our mental health: the ongoing pandemic, the war in Ukraine, the economic crisis with rocketing fuel prices or inflation to name but a few. But after the shortest day of the year, the longer ones come ahead, and just as light finally triumphs over darkness, so are we looking forward to the upcoming 2023 with hope. This issue of the APP opens with the paper by Magdalena Chęć et al., reflecting on the relationship between temperament and addiction to psychoactive substances in young adults.",3
147875,"https://www.archivespp.pl/Temperament-as-a-risk-factor-for-drug-addiction-in-young-adults,147875,0,2.html","https://www.archivespp.pl/Issue-4-2022,11885",4/2022 vol. 24,archive,2022,24,4,Temperament as a risk factor for drug addiction in young adults,Magdalena Chęć | Krystian Konieczny | Katarzyna Gepert,Arch Psych Psych 2022;24(4):7-13,7-13,10.12740/APP/147875,https://www.archivespp.pl/pdf-147875-83738?filename=Temperament-as-a-risk-fac.pdf,2022-12-16,,2022-03-03,2022-03-31,,Addiction,"Aim of the study: Aim: The aim of this study was to assess the relationship between temperament and addiction to psychoactive substances in young adults. Subject or material and methods: Methods: 74 young adults participated in the study: 37 with substance use disorder and 37 controls, aged 18-28 years. They completed Rothbart’s Adult Temperament Questionnaire (ATQ) and a socio-demographic survey. The study was conducted in the Center for Treatment, Therapy and Rehabilitation, run by the MONAR Association. Results: Results: Our results indicate significant differences between the test group and the control group in the following temperamental traits (p <0.05): Endogenous Sadness, Visual Discomfort, Inhibitory Control, Attentional Shifting, Sociability and Intense Environmental Pleasure. Compared to controls, persons with substance use disorder scored higher on endogenous sadness and intense environmental pleasure. Greater endogenous sadness suggests they experience more negative emotions and lower mood as a result of disappointment or loss, which promotes development of addiction. Discussion: Discussion: This study demonstrates differences in the severity of some temperamental traits between persons with substance use disorder and control group. Conclusions: It is suggesting that temperament can be a risk factor for addiction to psychoactive substances.",3
150478,"https://www.archivespp.pl/Cyberchondria-and-health-anxiety-in-patients-with-fibromyalgia,150478,0,2.html","https://www.archivespp.pl/Issue-4-2022,11885",4/2022 vol. 24,archive,2022,24,4,Cyberchondria and health anxiety in patients with fibromyalgia,aslı kazgan kılıçaslan | sevler yıldız | canan gür | kerim uğur,Arch Psych Psych 2022;24(4):16-25,16-25,10.12740/APP/150478,https://www.archivespp.pl/pdf-150478-83737?filename=Cyberchondria-and-health-.pdf,2022-12-16,2022-12-23,2022-02-07,2022-05-27,,Psychopathology of anxiety and other „neurotic disorders”,"Aim of the study: The purpose of the study is to investigate the cyberchondria attitudes, health anxiety and their correlation with each other in Fibromyalgia Syndrome (FMS) patients. Subject or material and methods: 68 patients diagnosed with FMS according to the American College of Rheumatology (ACR) 2010 diagnostic criteria and 68 healthy individuals with similar sociodemographic characteristics and meeting the study criteria were included in the study. Sociodemographic Data Form, Cyberchondria Severity Scale (CSS), Fibromyalgia Impact Questionnaire (FIQ), and Health Anxiety Inventory-Short Version (HAI) were administered to all participants. Results: The sub-dimensions of the CSS total, distress, excessiveness, reassurance, and mistrust of medical professional and the HAI body sub-dimension and total score of the patient group were found to be significantly higher than the scores of the control group (p<0.001). There is a significant positive correlation between HAI total score and FIQ score (p= 0.018) (r=.285). A positive and significant relationship was found between the CSS-total score and the HAI sub-dimensions and total score (p= 0.002, r=.377). Discussion: Our study shows that health anxiety and cyberchondria are high in patients with FMS and that disease severity and health anxiety increase in direct proportion. Due to these results, it may be wise to periodically check the cyberchondria and health anxiety levels of these patients and to include psychiatric view in the treatment of the patients. Conclusions: Doctors can refer patients who have health concerns and who have comorbid psychiatric symptoms for psychoeducation, as well as protect patients from uncontrolled anxiety by referring them only to reliable and accurate online sites.",3
156208,"https://www.archivespp.pl/Neuropsychological-performance-facilitates-emotion-recognition-in-bipolar-disorder,156208,0,2.html","https://www.archivespp.pl/Issue-4-2022,11885",4/2022 vol. 24,archive,2022,24,4,Neuropsychological performance facilitates emotion recognition in bipolar disorder,Anna Lewandowska | Krystyna Górna | Krystyna Jaracz | Janusz Rybakowski,Arch Psych Psych 2022;24(4):68-77,68-77,10.12740/APP/156208,https://www.archivespp.pl/pdf-156208-84270?filename=Neuropsychological-perfor.pdf,2022-12-23,2022-12-23,2022-07-12,2022-11-02,,Neuropsychiatry,"Aim of the study: In bipolar disorder (BD), evidence for both cognitive impairment and deficit in emotion recognition has been found. Several investigations indicate that cognition and face processing can be interrelated. In this study, we assessed the correlations between cognitive functioning and emotion recognition (face expression) in patients with BD during an acute manic and depressive episode as well as in remission using a large battery of neurocognitive tests. Subject or material and methods: Twenty-four manic subjects, 21 with bipolar depression, and 22 euthymics, age-, sex-, and education-matched were included. Cognitive functions were assessed by the Wisconsin Card Sorting Test (WCST), Trail Making Test (TMT, Stroop Color-Word Interference Test (SCWT), California Verbal Learning Test (CVLT), Benton Visual Memory Test (BVRT), Rey-Osterreich Complex Figure Test (ROFT), d2 test and Verbal Fluency Test (VFT). For emotion recognition, the Penn Emotion Recognition Test and Penn Emotion Discrimination Test were employed. Results: In mania, performances on selected measures of the WCST, TMT, SCWT, CVLT, ROFT, d2 test, and VFT, achieved 19 positive correlations with better recognition of happiness. In depression, conducting these tests obtained 20 correlations with finer recognition of sadness. In remission, such performances acquired 18 correlations with greater identification of sadness (10 replicated those obtained in depression). Discussion: Better emotion recognition in manic patients concerns mostly happiness, while in depression and remission, mainly sadness. Conclusions: Better neuropsychological performance can facilitate emotion recognition. We hypothesize that the identification of sadness could be considered a biological marker of mood disorders.",4
154752,"https://www.archivespp.pl/Coexistence-of-type-1-diabetes-mellitus-autism-and-blindness-narrative-review-and,154752,0,2.html","https://www.archivespp.pl/Issue-4-2022,11885",4/2022 vol. 24,archive,2022,24,4,"Coexistence of type 1 diabetes mellitus, autism and blindness – narrative review and case report",Katarzyna Cyranka | Dominika Dudek | Maciej Pilecki | Bartłomiej Matejko | Maria Nowina Konopka | Sabina Krzyżowska | Maciej Małecki | Tomasz Klupa,Arch Psych Psych 2022;24(4):35-43,35-43,10.12740/APP/154752,https://www.archivespp.pl/pdf-154752-83717?filename=Coexistence-of-type-1-dia.pdf,2022-12-15,,2022-08-26,2022-09-18,case report/review,Psychopathology of anxiety and other „neurotic disorders”,"The paper presents a case of 25 female patient, who is a clinical example of a triple comorbidity – she was a preterm child in which at the age of 2 autism spectrum disorder (ASD) was diagnosed, and at the age of 3 type 1 diabetes mellitus (T1DM). The described case is special because autism coincides not only with diabetes, but also with blindness due to retinopathy of prematurity. In such a situation, the choice of the right treatment method has become a clinical challenge. Considering the patients’ health status and life conditions (comorbidity of T1DM, autism and blindness, abusive, not engaged father, difficult financial situation) very good treatment results as far as T1DM is concerned were achieved: her HbA1c values available from last 3 years ranged from 6.5-7.3% Also, regardless of many obstacles and life crises, the patient maintains possibly the best in her conditions, psychological well-being. The paper can be a source of knowledge and inspiration, presenting challenges and possibilities in treatment of people with T1DM, autism, and other comorbidities. From the therapeutic point of view, it indicates that well planned, individualized therapy may be the basis for creating optimal conditions for the development and improvement of the quality of life of patients.",3
148147,"https://www.archivespp.pl/Executive-functions-and-self-efficacy-in-children-with-developmental-dyslexia-and,148147,0,2.html","https://www.archivespp.pl/Issue-4-2022,11885",4/2022 vol. 24,archive,2022,24,4,Executive functions and self-efficacy in children with developmental dyslexia and parental attitudes of their mothers,Ewa Maria Radoń | Monika Mak | Jerzy Samochowiec,Arch Psych Psych 2022;24(4):1-10,1-10,10.12740/APP/148147,https://www.archivespp.pl/pdf-148147-80542?filename=Executive-functions-and-s.pdf,2022-05-15,2022-05-15,2022-02-25,2022-04-08,,Child and adolescent psychiatry,"Aim: The aim of this study was to compare executive functions and self-efficacy in children with dyslexia and/or dysorthography relative to healthy controls, as well as the intensity of parental attitudes in their mothers. Method: Three groups of children: with developmental dyslexia and dysorthography (n = 49), with isolated dysorthography (n = 51), and without deficits (n = 59) underwent psychological assessment with the Stanford-Binet 5 Intelligence Scale, the Battery for diagnosing academic failure in pupils aged 10-12, the Battery for the diagnosis of cognitive performance in children aged 10-12 and the Personal Competence Scale. Their mothers completed the Parenting Attitudes Scale. Results: Monitoring time was longer in children with dyslexia and dysorthography compared to controls. Similarly, phonological and categorical fluency was poorer among children with dyslexia and dysorthography relative to the remaining two groups. No intergroup differences were observed in terms of self-efficacy, strength and persistence. The excessively demanding attitude was more frequent in mothers of healthy controls compared to those of children with dyslexia and dysorthography. No significant differences were found in the intensity of the attitude of acceptance, provision of autonomy, over-protectiveness or inconsistency in the investigated mothers. Conclusions: Due to deficits within phonological and categorical verbal fluency and a longer monitoring speed, children with dyslexia and dysorthography require stimulation within these executive domains. Among the strengths of children with developmental dyslexia and/or dysorthography are self-efficacy, strength and perseverance similar to those found in their healthy peers.",5
