article_id,article_url,year,analysis_period_order,analysis_period,title,n_keyword_records,n_unique_concepts,concepts
114167,"https://www.archivespp.pl/Clinical-and-Administrative-Leadership-in-Community-Based-Residential-Programs,114167,0,2.html",2021,4,2020-2025,Clinical and Administrative Leadership in Community-Based Residential Programs,4,2,"interwencje terapeutyczne i rehabilitacja | wyniki leczenia, skuteczność i rokowanie"
126247,"https://www.archivespp.pl/Brief-intervention-aimed-at-fetal-alcohol-syndrome-prevention-effectiveness-study,126247,0,2.html",2021,4,2020-2025,Brief intervention aimed at fetal alcohol syndrome prevention: effectiveness study,5,4,"dzieci, adolescenci i rodzina | interwencje terapeutyczne i rehabilitacja | wyniki leczenia, skuteczność i rokowanie | zaburzenia używania substancji i uzależnienia"
126248,"https://www.archivespp.pl/Anxiety-and-its-role-for-cognitive-changes-in-patients-after-coronary-artery-bypass,126248,0,2.html",2021,4,2020-2025,Anxiety and its role for cognitive changes in patients after coronary artery bypass grafting,5,5,"choroby somatyczne i współchorobowość medyczna | emocje, afekt i regulacja emocji | interwencje terapeutyczne i rehabilitacja | lęk i zaburzenia lękowe | zaburzenia neurorozwojowe i autyzm"
126992,"https://www.archivespp.pl/The-powerlessness-of-a-psychiatrist-against-the-administrative-system-on-the-example,126992,0,2.html",2021,4,2020-2025,The powerlessness of a psychiatrist against the administrative system on the example of a patient with organic hallucinosis – a case report,3,3,funkcjonowanie społeczne i wsparcie społeczne | interwencje terapeutyczne i rehabilitacja | problem prawny
127307,"https://www.archivespp.pl/Key-factors-involved-in-the-feeding-and-eating-disorders-among-schizophrenic-patients,127307,0,2.html",2021,4,2020-2025,Key factors involved in the feeding and eating disorders among schizophrenic patients and non-clinical controls,2,2,schizofrenia i zaburzenia psychotyczne | zaburzenia odżywiania i obraz ciała
127308,"https://www.archivespp.pl/Comparing-anxiety-sensitivity-and-metacognition-beliefs-in-patients-with-irritable,127308,0,2.html",2021,4,2020-2025,Comparing anxiety sensitivity and metacognition beliefs in patients with irritable bowel syndrome and coronary heart diseases; acase-control study,4,4,"choroby somatyczne i współchorobowość medyczna | lęk i zaburzenia lękowe | postawy, stigma i przekonania | schizofrenia i zaburzenia psychotyczne"
127669,"https://www.archivespp.pl/Admission-to-the-psychiatric-ward-of-a-patient-with-paranoid-syndrome-and-recommended,127669,0,2.html",2021,4,2020-2025,Admission to the psychiatric ward of a patient with paranoid syndrome and recommended COVID-19 quarantine: a case report,5,4,"COVID-19 i pandemia | interwencje terapeutyczne i rehabilitacja | quarantine | samoocena, tożsamość i obraz siebie"
127670,"https://www.archivespp.pl/Psychological-resources-in-male-prisoners-an-application-of-the-growth-resources,127670,0,2.html",2021,4,2020-2025,Psychological resources in male prisoners: an application of the growth resources model,4,4,"agresja, przemoc i zachowania antyspołeczne | metodologia badań i projekt badawczy | osadzeni | psychologia kliniczna i koncepcje psychologiczne"
128104,"https://www.archivespp.pl/Borderline-personality-disorder-as-asyndrome-of-poor-quality-of-object-relations,128104,0,2.html",2021,4,2020-2025,Borderline personality disorder as asyndrome of poor quality of object relations,3,3,funkcjonowanie społeczne i wsparcie społeczne | psychoanaliza i podejście psychodynamiczne | schizofrenia i zaburzenia psychotyczne
128451,"https://www.archivespp.pl/Effects-of-variation-in-dopaminergic-genes-on-the-level-of-aggression-and-emotional,128451,0,2.html",2021,4,2020-2025,Effects of variation in dopaminergic genes on the level of aggression and emotional intelligence in adolescents with conduct disorder,5,3,"conduct zaburzenie | externalizing behaviors | neurobiologia, genetyka i biomarkery"
128792,"https://www.archivespp.pl/Contribution-of-Psychological-Immunity-dimensions-in-predicting-Psychological-Flow,128792,0,2.html",2021,4,2020-2025,Contribution of Psychological Immunity dimensions in predicting Psychological Flow during coronavirus crisis among health workers in Kuwait,4,3,"COVID-19 i pandemia | praca, edukacja i funkcjonowanie zawodowe | psychologia kliniczna i koncepcje psychologiczne"
129705,"https://www.archivespp.pl/An-assessment-of-anxiety-towards-COVID-19-among-Nigerian-general-population-using,129705,0,2.html",2021,4,2020-2025,An assessment of anxiety towards COVID-19 among Nigerian general population using the Fear of COVID-19 scale,5,5,"COVID-19 i pandemia | emocje, afekt i regulacja emocji | lęk i zaburzenia lękowe | media | migracja, mniejszości i kontekst międzykulturowy"
130304,"https://www.archivespp.pl/Health-anxiety-to-COVID-19-virus-infection-and-its-relationship-to-quality-of-life,130304,0,2.html",2021,4,2020-2025,Health anxiety to COVID-19 virus infection and its relationship to quality of life in a sample of health care workers in Egypt: a cross-sectional study,4,4,"egypt | jakość życia i dobrostan | lęk i zaburzenia lękowe | praca, edukacja i funkcjonowanie zawodowe"
130856,"https://www.archivespp.pl/Proposal-for-an-HiTOP-based-evaluation-scale-of-traits-of-the-Paranoid-Personality,130856,0,2.html",2021,4,2020-2025,Proposal for an HiTOP-based evaluation scale of traits of the Paranoid Personality Disorder,5,5,cechy patologiczne | cluster a | depresja i zaburzenia depresyjne | interwencje terapeutyczne i rehabilitacja | metodologia badań i projekt badawczy
131935,"https://www.archivespp.pl/Study-of-correlates-of-depression-among-health-care-workers-during-COVID-19-epidemic,131935,0,2.html",2021,4,2020-2025,Study of correlates of depression among health care workers during COVID-19 epidemic,3,3,"COVID-19 i pandemia | praca, edukacja i funkcjonowanie zawodowe | schizofrenia i zaburzenia psychotyczne"
131936,"https://www.archivespp.pl/Selected-predictors-of-educational-achievements-in-students,131936,0,2.html",2021,4,2020-2025,Selected predictors of educational achievements in students,4,3,"dzieci, adolescenci i rodzina | stres i radzenie sobie | zaburzenia osobowości i cechy osobowości"
132537,"https://www.archivespp.pl/Clinical-and-psychological-characteristics-and-targets-for-psychotherapy-at-atopic,132537,0,2.html",2021,4,2020-2025,Clinical and psychological characteristics and targets for psychotherapy at atopic dermatitis patients,5,5,"choroby somatyczne i współchorobowość medyczna | funkcjonowanie społeczne i wsparcie społeczne | lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne | trauma, PTSD i zaburzenia stresowe"
132670,"https://www.archivespp.pl/Are-you-ok-I-am-not-A-call-from-Africa,132670,0,2.html",2021,4,2020-2025,Are you ok? I’am not: A call from Africa,4,2,interwencje terapeutyczne i rehabilitacja | schizofrenia i zaburzenia psychotyczne
133564,"https://www.archivespp.pl/Body-Integrity-Identity-Disorder-A-review-of-current-knowledge-and-management-options,133564,0,2.html",2021,4,2020-2025,Body Integrity Identity Disorder: A review of current knowledge and management options,4,4,dysphoria | interwencje terapeutyczne i rehabilitacja | xenomelia | zaburzenie
133639,"https://www.archivespp.pl/Impact-of-anxiety-stress-and-burnout-symptoms-in-Brazilian-health-professionals-during,133639,0,2.html",2021,4,2020-2025,"Impact of anxiety, stress, and burnout symptoms in Brazilian health professionals during the COVID-19 pandemic",3,3,COVID-19 i pandemia | interwencje terapeutyczne i rehabilitacja | objawy i nasilenie objawów
134606,"https://www.archivespp.pl/A-unique-case-of-neurofibromatosis-1-NF1-with-Cotard-syndrome-A-case-report,134606,0,2.html",2021,4,2020-2025,A unique case of neurofibromatosis 1 (NF1) with Cotard syndrome – A case report,2,2,"neurobiologia, genetyka i biomarkery | schizofrenia i zaburzenia psychotyczne"
135409,"https://www.archivespp.pl/Comparison-of-the-metabolic-syndrome-risk-factors-in-antipsychotic-naive-and-chronic,135409,0,2.html",2021,4,2020-2025,Comparison of the metabolic syndrome risk factors in antipsychotic naïve and chronic schizophrenia patients,4,2,choroby somatyczne i współchorobowość medyczna | schizofrenia i zaburzenia psychotyczne
136353,"https://www.archivespp.pl/The-Effects-Of-Breast-Reduct-on-Operat-on-On-Pat-ents-Mood-And-Sexual-L-fe,136353,0,2.html",2021,4,2020-2025,The Effects Of Breast Reductıon Operatıon On Patıents' Mood And Sexual Lıfe,3,3,"breast reduction surgery | samoocena, tożsamość i obraz siebie | zaburzenia używania substancji i uzależnienia"
136354,"https://www.archivespp.pl/Anxiety-Depression-and-Anger-Application-nof-a-Bifactor-Model-to-Identify-Common,136354,0,2.html",2021,4,2020-2025,"Anxiety, Depression and Anger: Application of a Bifactor Model to Identify Common Symptoms",3,3,"emocje, afekt i regulacja emocji | metodologia badań i projekt badawczy | neurobiologia, genetyka i biomarkery"
137061,"https://www.archivespp.pl/Sense-of-coherence-general-self-efficacy-and-health-nbehaviors-in-women-after-mastectomy,137061,0,2.html",2021,4,2020-2025,"Sense of coherence, general self-efficacy and health behaviors in women after mastectomy",3,3,"mastektomia | neurobiologia, genetyka i biomarkery | psychologia kliniczna i koncepcje psychologiczne"
138428,"https://www.archivespp.pl/Like-Me-Like-My-Psychiatry-How-Psychiatrists-present-their-professional-identities,138428,0,2.html",2021,4,2020-2025,"Like Me, Like My Psychiatry: How Psychiatrists present their professional identities on Instagram",3,3,funkcjonowanie społeczne i wsparcie społeczne | psychiatria i zdrowie psychiczne | technologie cyfrowe i internet
138429,"https://www.archivespp.pl/Treatment-Adherence-in-Patients-with-Mental-Illnesses-The-Effect-of-Stigma-and-Spirituality,138429,0,2.html",2021,4,2020-2025,Treatment Adherence in Patients with Mental Illnesses: The Effect of Stigma and Spirituality,4,4,"funkcjonowanie społeczne i wsparcie społeczne | interwencje terapeutyczne i rehabilitacja | religia, duchowość i egzystencja | schizofrenia i zaburzenia psychotyczne"
139245,"https://www.archivespp.pl/Challenges-and-difficulties-students-face-during-COVID-19-pandemic-Insights-from,139245,0,2.html",2021,4,2020-2025,Challenges and difficulties students face during COVID-19 pandemic. Insights from the survey among students of Medical Faculty of Jagiellonian University in Cracow – qualitative data presentation,3,3,COVID-19 i pandemia | choroby somatyczne i współchorobowość medyczna | metodologia badań i projekt badawczy
139246,"https://www.archivespp.pl/Postnatal-depression-the-role-of-attachment-and-mentalization,139246,0,2.html",2021,4,2020-2025,Postnatal depression – the role of attachment and mentalization,4,3,funkcjonowanie społeczne i wsparcie społeczne | psychoanaliza i podejście psychodynamiczne | schizofrenia i zaburzenia psychotyczne
139463,"https://www.archivespp.pl/Fragmented-selves-a-first-person-account-on-trauma-and-dissociation,139463,0,2.html",2021,4,2020-2025,Fragmented selves: a first person account on trauma and dissociation,3,3,"first person account | trauma, PTSD i zaburzenia stresowe | wyniki leczenia, skuteczność i rokowanie"
140711,"https://www.archivespp.pl/Between-parenting-and-psychotherapy-in-search-of-contiguity-,140711,0,2.html",2021,4,2020-2025,Between parenting and psychotherapy – in search of contiguity.,3,1,zaburzenia osobowości i cechy osobowości
130365,"https://www.archivespp.pl/The-role-of-the-cognitive-biases-along-the-psychosis-continuum-from-pathophysiology,130365,0,2.html",2022,4,2020-2025,The role of the cognitive biases along the psychosis continuum: from pathophysiology to treatment options,3,2,funkcjonowanie poznawcze i neuropsychologia | schizofrenia i zaburzenia psychotyczne
139475,"https://www.archivespp.pl/A-preliminary-assessment-of-the-impact-of-women-s-susceptibility-to-Hashimoto-s-thyroiditis,139475,0,2.html",2022,4,2020-2025,A preliminary assessment of the impact of women’s susceptibility to Hashimoto's thyroiditis on the occurrence of anxiety and depressive disorders,4,4,hashimoto's disease | hypothyroidism | lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne
141282,"https://www.archivespp.pl/Depiction-of-mental-health-issues-during-Covid-19-pandemic-in-media-an-analysis-framework,141282,0,2.html",2022,4,2020-2025,"Depiction of mental health issues during Covid-19 pandemic in media: an analysis framework model and a pilot study (the cases of Australia, Germany and Lithuania)",3,2,COVID-19 i pandemia | interwencje terapeutyczne i rehabilitacja
141731,"https://www.archivespp.pl/An-evaluation-of-the-psychometric-properties-of-the-Fear-of-COVID-19-Scale-in-a-sample,141731,0,2.html",2022,4,2020-2025,An evaluation of the psychometric properties of the Fear of COVID-19 Scale in a sample of help-seeking men,5,4,"COVID-19 i pandemia | interwencje terapeutyczne i rehabilitacja | lęk i zaburzenia lękowe | ocena kliniczna, psychometria i narzędzia pomiarowe"
141732,"https://www.archivespp.pl/Personality-and-adherence-to-the-COVID-19-vaccine-the-role-of-agreeableness-and-openness,141732,0,2.html",2022,4,2020-2025,Personality and adherence to the COVID-19 vaccine: the role of agreeableness and openness traits,4,4,COVID-19 i pandemia | depresja i zaburzenia depresyjne | epidemiologia i rozpowszechnienie | profilaktyka i promocja zdrowia
141861,"https://www.archivespp.pl/Psychometric-properties-of-the-Childhood-Experience-of-Care-and-Abuse-Questionnaire,141861,0,2.html",2022,4,2020-2025,Psychometric properties of the Childhood Experience of Care and Abuse Questionnaire (CECA.Q) in a sample of individuals with schizophrenia from Poland,5,5,"depresja i zaburzenia depresyjne | interwencje terapeutyczne i rehabilitacja | samoocena, tożsamość i obraz siebie | schizofrenia i zaburzenia psychotyczne | trauma, PTSD i zaburzenia stresowe"
141954,"https://www.archivespp.pl/Seniors-in-the-21st-century-social-medical-and-psychological-support,141954,0,2.html",2022,4,2020-2025,"Seniors in the 21st century: social, medical and psychological support",3,3,"praca, edukacja i funkcjonowanie zawodowe | seniors | starzenie się i osoby starsze"
142826,"https://www.archivespp.pl/Mental-health-issues-related-to-climate-change-in-Poland-Polish-psychologists-and,142826,0,2.html",2022,4,2020-2025,Mental health issues related to climate change in Poland - Polish psychologists’ and psychotherapists’ perspective.,4,4,climate change | interwencje terapeutyczne i rehabilitacja | lęk i zaburzenia lękowe | solastalgia
143015,"https://www.archivespp.pl/The-preliminary-efficacy-and-clinical-applicability-of-Brainspotting-among-Filipino,143015,0,2.html",2022,4,2020-2025,The preliminary efficacy and clinical applicability of Brainspotting among Filipino women with severe posttraumatic stress disorder,3,3,"interwencje terapeutyczne i rehabilitacja | neurobiologia, genetyka i biomarkery | trauma, PTSD i zaburzenia stresowe"
143016,"https://www.archivespp.pl/Contribution-of-the-Big-Five-Personality-Factors-in-predicting-psychological-hardiness,143016,0,2.html",2022,4,2020-2025,Contribution of the Big Five Personality Factors in predicting psychological hardiness among counselors working in providing psychosocial support for refugees in Jordan,4,4,psychologia kliniczna i koncepcje psychologiczne | schizofrenia i zaburzenia psychotyczne | stres i radzenie sobie | zaburzenia osobowości i cechy osobowości
143022,"https://www.archivespp.pl/C-Reactive-protein-and-Neutrophil-lymphocyte-ratio-in-Depressive-disorder-a-hospital,143022,0,2.html",2022,4,2020-2025,C-Reactive protein and Neutrophil lymphocyte ratio in Depressive disorder: a hospital based cross sectional study,2,2,schizofrenia i zaburzenia psychotyczne | stosunek neutrofili do limfocytów
143743,"https://www.archivespp.pl/Communication-in-close-relationships-of-persons-who-dance-Argentine-tango,143743,0,2.html",2022,4,2020-2025,Communication in close relationships of persons who dance Argentine tango,4,3,argentine tango | funkcjonowanie społeczne i wsparcie społeczne | zaburzenia używania substancji i uzależnienia
143916,"https://www.archivespp.pl/The-role-of-attachment-relationships-in-the-pathogenesis-of-dissociative-symptoms,143916,0,2.html",2022,4,2020-2025,The role of attachment relationships in the pathogenesis of dissociative symptoms – literature review,3,3,"funkcjonowanie społeczne i wsparcie społeczne | neurobiologia, genetyka i biomarkery | zaburzenia dysocjacyjne i somatoformiczne"
143999,"https://www.archivespp.pl/Online-psychotherapy-during-COVID-19-pandemic-experiences-of-psychotherapists-Research,143999,0,2.html",2022,4,2020-2025,Online psychotherapy during COVID-19 pandemic - experiences of psychotherapists. Research review.,5,4,COVID-19 i pandemia | experience | technologie cyfrowe i internet | zaburzenia osobowości i cechy osobowości
144106,"https://www.archivespp.pl/Relationship-between-epileptic-seizures-and-spiritual-distress,144106,0,2.html",2022,4,2020-2025,Relationship between epileptic seizures and spiritual distress,3,3,"choroby somatyczne i współchorobowość medyczna | seizures | trauma, PTSD i zaburzenia stresowe"
144246,"https://www.archivespp.pl/Ethical-dilemmas-in-online-psychotherapy-a-review-of-selected-ethical-codes-and-recommendations,144246,0,2.html",2022,4,2020-2025,Ethical dilemmas in online psychotherapy - a review of selected ethical codes and recommendations of psychotherapeutic and psychological associations,5,4,"COVID-19 i pandemia | epidemiologia i rozpowszechnienie | etyka, prawo i polityka zdrowotna | zaburzenia osobowości i cechy osobowości"
144361,"https://www.archivespp.pl/Anxiety-in-times-of-pandemic-Analysis-of-Latin-American-scientific-production,144361,0,2.html",2022,4,2020-2025,Anxiety in times of pandemic: Analysis of Latin American scientific production,4,3,COVID-19 i pandemia | lęk i zaburzenia lękowe | scientific production
144540,"https://www.archivespp.pl/Emotion-regulation-difficulties-moderate-the-effects-of-pandemic-related-factors,144540,0,2.html",2022,4,2020-2025,Emotion regulation difficulties moderate the effects of pandemic-related factors on stress and anxiety during the COVID-19 Pandemic,5,4,"COVID-19 i pandemia | emocje, afekt i regulacja emocji | lęk i zaburzenia lękowe | trauma, PTSD i zaburzenia stresowe"
144881,"https://www.archivespp.pl/Distorted-body-image-in-women-Emotion-focused-training-for-self-compassion-and-self,144881,0,2.html",2022,4,2020-2025,Distorted body image in women: Emotion focused training for self-compassion and self-protection as an effective instrument for its moderation,4,3,"interwencje terapeutyczne i rehabilitacja | samoocena, tożsamość i obraz siebie | zaburzenia odżywiania i obraz ciała"
144882,"https://www.archivespp.pl/Comparison-of-serum-IGF1-IGF2-and-IGFBP1-6-concentration-in-the-children-with-different,144882,0,2.html",2022,4,2020-2025,"Comparison of serum IGF1, IGF2 and IGFBP1-6 concentration in the children with different stages of autism spectrum disorders",3,3,concentration | serum | zaburzenia neurorozwojowe i autyzm
144883,"https://www.archivespp.pl/Fear-of-death-among-voluntary-migrants-qualitative-pilot-study,144883,0,2.html",2022,4,2020-2025,Fear of death among voluntary migrants - qualitative pilot study,4,4,"death | emocje, afekt i regulacja emocji | migracja, mniejszości i kontekst międzykulturowy | postawy, stigma i przekonania"
145648,"https://www.archivespp.pl/Temperament-and-character-as-a-predictor-of-response-to-selective-serotonin-reuptake,145648,0,2.html",2022,4,2020-2025,Temperament and character as a predictor of response to selective serotonin reuptake inhibitors in patients with Major depressive disorder,4,3,"neurobiologia, genetyka i biomarkery | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości"
146027,"https://www.archivespp.pl/Clinical-Recommendations-for-Addressing-Impasses-in-Long-Term-Psychotherapy,146027,0,2.html",2022,4,2020-2025,Clinical Recommendations for Addressing Impasses in Long-Term Psychotherapy,5,4,guided discovery | impasse | psychologia kliniczna i koncepcje psychologiczne | zaburzenia osobowości i cechy osobowości
146346,"https://www.archivespp.pl/Difficult-legacy-in-a-close-relationship-Sexual-satisfaction-relationship-satisfaction,146346,0,2.html",2022,4,2020-2025,"Difficult legacy in a close relationship. Sexual satisfaction, relationship satisfaction, and body image in patients with BRCA mutation after prophylactic mastectomy and/or adnexectomy.",5,5,"jakość życia i dobrostan | neurobiologia, genetyka i biomarkery | profilaktyka i promocja zdrowia | ryzyko, czynniki ochronne i predyktory | zaburzenia używania substancji i uzależnienia"
147875,"https://www.archivespp.pl/Temperament-as-a-risk-factor-for-drug-addiction-in-young-adults,147875,0,2.html",2022,4,2020-2025,Temperament as a risk factor for drug addiction in young adults,3,3,dorośli i etapy życia | zaburzenia osobowości i cechy osobowości | zaburzenia używania substancji i uzależnienia
147876,"https://www.archivespp.pl/The-role-of-the-attachment-relation-in-the-pathogenesis-of-auditory-hallucinations,147876,0,2.html",2022,4,2020-2025,The role of the attachment relation in the pathogenesis of auditory hallucinations – literature overview,3,3,funkcjonowanie społeczne i wsparcie społeczne | schizofrenia i zaburzenia psychotyczne | voice hearing
148147,"https://www.archivespp.pl/Executive-functions-and-self-efficacy-in-children-with-developmental-dyslexia-and,148147,0,2.html",2022,4,2020-2025,Executive functions and self-efficacy in children with developmental dyslexia and parental attitudes of their mothers,5,4,"dysorthography | dzieci, adolescenci i rodzina | samoocena, tożsamość i obraz siebie | zaburzenia neurorozwojowe i autyzm"
150478,"https://www.archivespp.pl/Cyberchondria-and-health-anxiety-in-patients-with-fibromyalgia,150478,0,2.html",2022,4,2020-2025,Cyberchondria and health anxiety in patients with fibromyalgia,3,3,choroby somatyczne i współchorobowość medyczna | cyberchondria | lęk i zaburzenia lękowe
151540,"https://www.archivespp.pl/Psychosocial-aspects-of-current-civilization-challenges-from-the-perspective-of-a,151540,0,2.html",2022,4,2020-2025,Psychosocial aspects of current civilization challenges from the perspective of a Balint group leader,5,5,COVID-19 i pandemia | funkcjonowanie społeczne i wsparcie społeczne | grupa Balinta | schizofrenia i zaburzenia psychotyczne | thanatosis
151881,"https://www.archivespp.pl/Methods-used-for-evaluation-of-psychotherapy-treatment,151881,0,2.html",2022,4,2020-2025,Methods used for evaluation of psychotherapy treatment,5,2,metodologia badań i projekt badawczy | zaburzenia osobowości i cechy osobowości
152776,"https://www.archivespp.pl/Risk-factors-for-suicide-in-cancer-patients-and-preventive-measures-a-literature,152776,0,2.html",2022,4,2020-2025,Risk factors for suicide in cancer patients and preventive measures: a literature review,4,4,"choroby somatyczne i współchorobowość medyczna | profilaktyka i promocja zdrowia | ryzyko, czynniki ochronne i predyktory | samobójczość i autoagresja"
154752,"https://www.archivespp.pl/Coexistence-of-type-1-diabetes-mellitus-autism-and-blindness-narrative-review-and,154752,0,2.html",2022,4,2020-2025,"Coexistence of type 1 diabetes mellitus, autism and blindness – narrative review and case report",3,3,blindness | choroby somatyczne i współchorobowość medyczna | zaburzenia neurorozwojowe i autyzm
156208,"https://www.archivespp.pl/Neuropsychological-performance-facilitates-emotion-recognition-in-bipolar-disorder,156208,0,2.html",2022,4,2020-2025,Neuropsychological performance facilitates emotion recognition in bipolar disorder,4,4,"depresja i zaburzenia depresyjne | emocje, afekt i regulacja emocji | neurobiologia, genetyka i biomarkery | samoocena, tożsamość i obraz siebie"
150765,"https://www.archivespp.pl/Performance-anxiety-related-to-sexual-functioning-the-role-of-sexual-identity-and,150765,0,2.html",2023,4,2020-2025,Performance anxiety related to sexual functioning – the role of sexual identity and minority stress.,4,4,"dorośli i etapy życia | lęk i zaburzenia lękowe | trauma, PTSD i zaburzenia stresowe | zaburzenia używania substancji i uzależnienia"
152777,"https://www.archivespp.pl/Increasing-awareness-of-the-connection-between-breastfeeding-and-mental-health-through,152777,0,2.html",2023,4,2020-2025,Increasing awareness of the connection between breastfeeding and mental health through an educational session for healthcare providers,5,5,"funkcjonowanie społeczne i wsparcie społeczne | interwencje terapeutyczne i rehabilitacja | kobiety, ciąża i zdrowie okołoporodowe | praca, edukacja i funkcjonowanie zawodowe | schizofrenia i zaburzenia psychotyczne"
152778,"https://www.archivespp.pl/Motivation-for-stuttering-therapy-and-its-concept-and-other-determinants,152778,0,2.html",2023,4,2020-2025,Motivation for stuttering therapy and its concept and other determinants,4,4,"dorośli i etapy życia | samoocena, tożsamość i obraz siebie | stuttering | therapeutics"
152779,"https://www.archivespp.pl/Perceived-social-support-newborn-temperament-and-socioeconomic-status-in-postpartum,152779,0,2.html",2023,4,2020-2025,"Perceived social support, newborn temperament and socioeconomic status in postpartum depression: report from southwest Serbia",4,4,funkcjonowanie społeczne i wsparcie społeczne | schizofrenia i zaburzenia psychotyczne | socioeconomic status | zaburzenia osobowości i cechy osobowości
152940,"https://www.archivespp.pl/Cognitive-behavioral-therapy-in-ultra-high-risk-states-of-psychosis-UHR-,152940,0,2.html",2023,4,2020-2025,Cognitive-behavioral therapy in ultra high risk states of psychosis (UHR),4,3,pierwszy epizod i stany wysokiego ryzyka | schizofrenia i zaburzenia psychotyczne | terapia poznawczo-behawioralna i terapie trzeciej fali
153480,"https://www.archivespp.pl/Facial-emotion-recognition-deficits-in-schizophrenia-a-review-of-research-and-a-model,153480,0,2.html",2023,4,2020-2025,Facial emotion recognition deficits in schizophrenia - a review of research and a model of pathogenesis,4,3,"emocje, afekt i regulacja emocji | samoocena, tożsamość i obraz siebie | schizofrenia i zaburzenia psychotyczne"
155142,"https://www.archivespp.pl/Quality-of-life-and-functionality-in-patients-suffering-from-chronic-pain-anxiety,155142,0,2.html",2023,4,2020-2025,"Quality of life and functionality in patients suffering from chronic pain, anxiety and depression",5,5,farmakoterapia i leki psychotropowe | jakość życia i dobrostan | lęk i zaburzenia lękowe | niepełnosprawność | schizofrenia i zaburzenia psychotyczne
155143,"https://www.archivespp.pl/The-mediating-role-of-cognitive-processing-in-the-relationship-between-social-support,155143,0,2.html",2023,4,2020-2025,The mediating role of cognitive processing in the relationship between social support and secondary traumatic stress symptoms in healthcare professionals,4,3,"choroby somatyczne i współchorobowość medyczna | funkcjonowanie społeczne i wsparcie społeczne | trauma, PTSD i zaburzenia stresowe"
155217,"https://www.archivespp.pl/Metacognition-attachment-and-psychotherapy-in-first-episode-psychosis-a-case-study,155217,0,2.html",2023,4,2020-2025,"Metacognition, attachment and psychotherapy in first-episode psychosis: a case study.",5,4,funkcjonowanie społeczne i wsparcie społeczne | metacognition | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości
155218,"https://www.archivespp.pl/Statistical-shape-analysis-of-Corpus-Callosum-in-vaginismus,155218,0,2.html",2023,4,2020-2025,Statistical shape analysis of Corpus Callosum in vaginismus,5,5,corpus callosum | lęk i zaburzenia lękowe | metodologia badań i projekt badawczy | technologie cyfrowe i internet | vaginismus
156209,"https://www.archivespp.pl/Giant-faecaloma-as-a-complication-of-neuroleptic-treatment-case-report-,156209,0,2.html",2023,4,2020-2025,Giant faecaloma as a complication of neuroleptic treatment – case report.,4,4,faecal impaction | faecaloma | interwencje terapeutyczne i rehabilitacja | schizofrenia i zaburzenia psychotyczne
156319,"https://www.archivespp.pl/Effect-of-demographic-and-clinical-factors-on-depression-self-efficacy,156319,0,2.html",2023,4,2020-2025,Effect of demographic and clinical factors on depression self-efficacy,4,4,"samoocena, tożsamość i obraz siebie | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości | zaburzenia używania substancji i uzależnienia"
156923,"https://www.archivespp.pl/Mental-health-predictors-of-medical-staff-in-the-early-stage-of-COVID-19-pandemic,156923,0,2.html",2023,4,2020-2025,Mental health predictors of medical staff in the early stage of COVID-19 pandemic in Poland.,5,5,"COVID-19 i pandemia | choroby somatyczne i współchorobowość medyczna | interwencje terapeutyczne i rehabilitacja | lęk i zaburzenia lękowe | trauma, PTSD i zaburzenia stresowe"
156924,"https://www.archivespp.pl/Jizz-in-birdwatching-activity-and-clinical-practice-how-it-works-and-why-,156924,0,2.html",2023,4,2020-2025,Jizz in birdwatching activity and clinical practice: how it works and why?,5,5,birding | depresja i zaburzenia depresyjne | ejakulat | kliniczny intuition | wnioskowanie
156925,"https://www.archivespp.pl/Prenatal-attachment-by-first-time-fathers-the-pilot-study-of-the-factor-structure,156925,0,2.html",2023,4,2020-2025,Prenatal attachment by first-time fathers – the pilot study of the factor structure of the Polish-language version of the Prenatal Attachment Inventory for men (PAI-M),5,2,"funkcjonowanie społeczne i wsparcie społeczne | ocena kliniczna, psychometria i narzędzia pomiarowe"
156926,"https://www.archivespp.pl/The-effects-of-information-resources-on-children-and-adolescent-mental-health-in,156926,0,2.html",2023,4,2020-2025,The effects of information resources on children and adolescent mental health in pandemics; Covid-19 sample,5,5,interwencje terapeutyczne i rehabilitacja | lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości | zasób informacyjny
158201,"https://www.archivespp.pl/Is-depressed-mood-clinically-relevant-at-the-onset-of-schizophrenia-A-longitudinal,158201,0,2.html",2023,4,2020-2025,Is depressed mood clinically relevant at the onset of schizophrenia? A longitudinal study.,5,3,interwencje terapeutyczne i rehabilitacja | metodologia badań i projekt badawczy | schizofrenia i zaburzenia psychotyczne
159084,"https://www.archivespp.pl/Post-traumatic-stress-and-awareness-in-patient-with-traumatic-lower-limb-surgery,159084,0,2.html",2023,4,2020-2025,Post-traumatic stress and awareness in patient with traumatic lower limb surgery by neuraxial anesthesia: A randomized clinical trial,5,4,"anesthesia | midazolam | propofol | trauma, PTSD i zaburzenia stresowe"
