keyword_semantic_id,keyword_final_en,keyword_final_polish,n_keyword_records,n_articles,n_raw_variants,n_norm_variants,first_year,last_year,review_flag
app_sem_0838,lacosamide,lacosamide,1,1,1,1,2019,2019,translation_review
app_sem_0839,language,language,1,1,1,1,2015,2015,translation_review
app_sem_0840,language exercises,language exercises,1,1,1,1,2025,2025,translation_review
app_sem_0841,language training program,language training program,1,1,1,1,2025,2025,translation_review
app_sem_0842,lc,lc,1,1,1,1,2012,2012,translation_review
app_sem_0844,left ventricular hypertrophy,left ventricular hypertrophy,1,1,1,1,2019,2019,translation_review
app_sem_0845,lesch typology,lesch typology,1,1,1,1,2010,2010,translation_review
app_sem_0846,leucotomy,leucotomy,1,1,1,1,2012,2012,translation_review
app_sem_0847,libido,libido,1,1,1,1,2009,2009,translation_review
app_sem_0848,life experience,życie experience,1,1,1,1,2019,2019,translation_review
app_sem_0849,life satisfaction,satysfakcja z życia,1,1,1,1,2025,2025,ok
app_sem_0850,lipedema,lipedema,1,1,1,1,2025,2025,translation_review
app_sem_0851,lipomatosis,lipomatosis,1,1,1,1,2015,2015,translation_review
app_sem_0852,lithuania,lithuania,1,1,1,1,2016,2016,translation_review
app_sem_0853,locked psychiatric ward,locked psychiatryczny ward,1,1,1,1,2011,2011,translation_review
app_sem_0854,loneliness,samotność,1,1,1,1,2024,2024,ok
app_sem_0855,long-acting injectable depot formulation,long-acting injectable depot formulation,1,1,1,1,2010,2010,translation_review
app_sem_0857,long-term treatment,long-term leczenie,1,1,1,1,2010,2010,translation_review
app_sem_0858,longitudinal two-wave study,longitudinal two-wave badanie,1,1,1,1,2024,2024,translation_review
app_sem_0859,love trauma syndrome,love trauma zespół,1,1,1,1,2018,2018,translation_review
app_sem_0860,luts,luts,1,1,1,1,2020,2020,translation_review
app_sem_0861,magnetic resonance imaging,magnetic resonance imaging,1,1,1,1,2025,2025,translation_review
app_sem_0862,major depression,major depresja,1,1,1,1,2025,2025,translation_review
app_sem_0864,major resistance,major resistance,1,1,1,1,2011,2011,translation_review
app_sem_0865,manganese superoxide dismutase,manganese superoxide dismutase,1,1,1,1,2007,2007,translation_review
app_sem_0866,manic-depressive psychosis,manic-depressive psychosis,1,1,1,1,2016,2016,translation_review
app_sem_0867,manipulation,manipulation,1,1,1,1,2013,2013,translation_review
app_sem_0868,manuls,manuls,1,1,1,1,2014,2014,translation_review
app_sem_0869,marihuana,marihuana,1,1,1,1,2024,2024,translation_review
app_sem_0870,marijuana,marijuana,1,1,1,1,2017,2017,translation_review
app_sem_0871,marital,marital,1,1,1,1,2011,2011,translation_review
app_sem_0872,marital relations,marital relations,1,1,1,1,2017,2017,translation_review
app_sem_0873,marital satisfaction,marital satisfaction,1,1,1,1,2022,2022,translation_review
app_sem_0874,maslach burnout inventory,maslach wypalenie inventory,1,1,1,1,2016,2016,translation_review
app_sem_0875,masquerade,masquerade,1,1,1,1,2019,2019,translation_review
app_sem_0876,mastectomy,mastectomy,1,1,1,1,2021,2021,translation_review
app_sem_0877,mastery,mastery,1,1,1,1,2009,2009,translation_review
app_sem_0878,material loss,material loss,1,1,1,1,2007,2007,translation_review
app_sem_0879,maternal behavior,maternal behavior,1,1,1,1,2010,2010,semantic_merge_audit|translation_review
app_sem_0880,meaning in life,sens życia,1,1,1,1,2016,2016,ok
app_sem_0881,meaning systems,meaning systems,1,1,1,1,2015,2015,translation_review
app_sem_0882,mechanisms,mechanisms,1,1,1,1,2007,2007,translation_review
app_sem_0883,media,media,1,1,1,1,2021,2021,translation_review
app_sem_0884,mediational perspective,mediational perspective,1,1,1,1,2014,2014,translation_review
app_sem_0885,medical (clinical) psychology,medical (clinical) psychology,1,1,1,1,2017,2017,translation_review
app_sem_0886,medical commission,medical commission,1,1,1,1,2018,2018,translation_review
app_sem_0888,medical examination,medical examination,1,1,1,1,2010,2010,translation_review
app_sem_0889,medical marihuana,medical marihuana,1,1,1,1,2024,2024,translation_review
app_sem_0890,medical outpatients,medical outpatients,1,1,1,1,2017,2017,translation_review
app_sem_0892,medical psychology,medical psychology,1,1,1,1,2017,2017,translation_review
app_sem_0893,medical speciality,medical speciality,1,1,1,1,2019,2019,translation_review
app_sem_0894,medical statistics,medical statistics,1,1,1,1,2006,2006,translation_review
app_sem_0896,medical stuff,medical stuff,1,1,1,1,2020,2020,translation_review
app_sem_0897,medical workers,medical workers,1,1,1,1,2023,2023,translation_review
app_sem_0899,meditation,meditation,1,1,1,1,2015,2015,translation_review
app_sem_0900,memantine,memantine,1,1,1,1,2020,2020,translation_review
app_sem_0901,memory,pamięć,1,1,1,1,2011,2011,ok
app_sem_0902,memory disturbance,memory zaburzenie,1,1,1,1,2025,2025,semantic_merge_audit|translation_review
app_sem_0904,men's mental health,men's mental health,1,1,1,1,2022,2022,translation_review
app_sem_0905,mental contamination,psychiczny contamination,1,1,1,1,2023,2023,translation_review
app_sem_0908,mental health care system,mental health care system,1,1,1,1,2018,2018,translation_review
app_sem_0909,mental healthcare,mental healthcare,1,1,1,1,2025,2025,translation_review
app_sem_0912,meta-analysis,meta-analysis,1,1,1,1,2016,2016,translation_review
app_sem_0914,metacognition,metacognition,1,1,1,1,2023,2023,translation_review
app_sem_0915,metacognitive beliefs,metacognitive beliefs,1,1,1,1,2021,2021,translation_review
app_sem_0917,metaphors,metaphors,1,1,1,1,2019,2019,translation_review
app_sem_0918,methadone,methadone,1,1,1,1,2017,2017,translation_review
app_sem_0919,methamphetamine users,methamphetamine users,1,1,1,1,2017,2017,translation_review
app_sem_0920,methodology problems,methodology problems,1,1,1,1,2006,2006,translation_review
app_sem_0922,microbiome,microbiome,1,1,1,1,2016,2016,translation_review
app_sem_0923,microsphere galenics,microsphere galenics,1,1,1,1,2016,2016,translation_review
app_sem_0924,mid-adolescence,mid-adolescence,1,1,1,1,2008,2008,translation_review
app_sem_0925,midazolam,midazolam,1,1,1,1,2023,2023,translation_review
app_sem_0926,midwifery,midwifery,1,1,1,1,2012,2012,translation_review
app_sem_0927,migraine,migraine,1,1,1,1,2015,2015,translation_review
app_sem_0928,mild cognitive impairment,mild poznawczy impairment,1,1,1,1,2007,2007,translation_review
app_sem_0929,military population,military population,1,1,1,1,2008,2008,translation_review
app_sem_0930,mindful eating,mindful jedzenie,1,1,1,1,2025,2025,translation_review
app_sem_0933,mirror processes,mirror processes,1,1,1,1,2014,2014,translation_review
app_sem_0934,misdiagnosis,misdiagnosis,1,1,1,1,2025,2025,translation_review
app_sem_0935,mismatch,mismatch,1,1,1,1,2019,2019,translation_review
app_sem_0936,misophonia,misophonia,1,1,1,1,2023,2023,translation_review
app_sem_0937,mixed family,mixed rodzina,1,1,1,1,2009,2009,translation_review
app_sem_0938,mixed methods,mixed methods,1,1,1,1,2022,2022,translation_review
app_sem_0939,mixed state,mixed state,1,1,1,1,2008,2008,translation_review
app_sem_0940,mobile phone,mobile phone,1,1,1,1,2017,2017,translation_review
app_sem_0941,models of delusions,models of delusions,1,1,1,1,2015,2015,translation_review
app_sem_0942,monotherpen,monotherpen,1,1,1,1,2024,2024,translation_review
app_sem_0943,mood,mood,1,1,1,1,2011,2011,translation_review
app_sem_0944,mood disorder,mood zaburzenie,1,1,1,1,2024,2024,translation_review
app_sem_0945,mood disorder questionnaire,mood zaburzenie kwestionariusz,1,1,1,1,2009,2009,translation_review
app_sem_0946,moral agent,moral agent,1,1,1,1,2023,2023,translation_review
app_sem_0947,moral disgust,moral disgust,1,1,1,1,2023,2023,translation_review
app_sem_0948,moral emotions,moral emotions,1,1,1,1,2015,2015,translation_review
app_sem_0949,more,more,1,1,1,1,2006,2006,translation_review
app_sem_0950,mortality,mortality,1,1,1,1,2010,2010,translation_review
app_sem_0951,mother-adult relations,mother-dorosły relations,1,1,1,1,2009,2009,translation_review
app_sem_0953,motivation to exercise,motivation to exercise,1,1,1,1,2011,2011,translation_review
app_sem_0954,motivational aspects of treatment,motivational aspects of leczenie,1,1,1,1,2025,2025,translation_review
app_sem_0955,motivational interviewing,motivational interviewing,1,1,1,1,2017,2017,translation_review
app_sem_0956,motor inhibition,motor inhibition,1,1,1,1,2024,2024,translation_review
app_sem_0957,mr therapy,mr terapia,1,1,1,1,2025,2025,translation_review
app_sem_0958,multi-criteria,multi-criteria,1,1,1,1,2020,2020,translation_review
app_sem_0959,multidisciplinary treatment,multidisciplinary leczenie,1,1,1,1,2025,2025,translation_review
app_sem_0960,multiple sclerosis,multiple sclerosis,1,1,1,1,2010,2010,translation_review
app_sem_0961,multiple sclerosis (ms),multiple sclerosis (ms),1,1,1,1,2016,2016,translation_review
app_sem_0962,music therapy,music terapia,1,1,1,1,2006,2006,translation_review
app_sem_0964,myofascial pain,myofascial ból,1,1,1,1,2019,2019,translation_review
app_sem_0965,narcissism,narcissism,1,1,1,1,2018,2018,translation_review
app_sem_0967,negative affects,negative affects,1,1,1,1,2025,2025,translation_review
app_sem_0969,negative urgency,negative urgency,1,1,1,1,2015,2015,translation_review
app_sem_0972,neurocognitive impairement,neurocognitive impairement,1,1,1,1,2014,2014,translation_review
app_sem_0973,neurodevelopmental hypothesis,neurodevelopmental hypothesis,1,1,1,1,2010,2010,translation_review
app_sem_0974,neurofibromatosis 1,neurofibromatosis 1,1,1,1,1,2021,2021,translation_review
app_sem_0975,neuroleptic treatment,neuroleptic leczenie,1,1,1,1,2023,2023,translation_review
app_sem_0976,neuromodulation,neuromodulation,1,1,1,1,2025,2025,translation_review
app_sem_0977,neuropsychiatric disease,neuropsychiatric choroba,1,1,1,1,2011,2011,translation_review
app_sem_0978,neuropsychiatric manifestations,neuropsychiatric manifestations,1,1,1,1,2025,2025,translation_review
app_sem_0979,neuropsychiatry,neuropsychiatry,1,1,1,1,2025,2025,translation_review
app_sem_0980,neuropsychological assessment,neuropsychological assessment,1,1,1,1,2019,2019,translation_review
app_sem_0981,neuropsychological symptom,neuropsychological objaw,1,1,1,1,2011,2011,semantic_merge_audit|translation_review
app_sem_0984,neurosis,neurosis,1,1,1,1,2010,2010,translation_review
app_sem_0985,neurotic conflict,nerwicowy conflict,1,1,1,1,2019,2019,translation_review
app_sem_0987,neurotic disorders symptom,nerwicowy zaburzenia objaw,1,1,1,1,2006,2006,semantic_merge_audit
app_sem_0988,neurotic personality,nerwicowy osobowość,1,1,1,1,2009,2009,ok
app_sem_0991,neurotransmission,neurotransmission,1,1,1,1,2016,2016,translation_review
app_sem_0992,neurotransmitter,neurotransmitter,1,1,1,1,2021,2021,translation_review
app_sem_0993,neurotrophic tyrosine receptor kinase,neurotrophic tyrosine receptor kinase,1,1,1,1,2010,2010,translation_review
app_sem_0994,neurotrophin factor (bdnf),neurotrophin czynnik (bdnf),1,1,1,1,2010,2010,translation_review
app_sem_0995,neurotrophins,neurotrophins,1,1,1,1,2010,2010,translation_review
app_sem_0996,neutrophil lymphocyte ratio,neutrophil lymphocyte ratio,1,1,1,1,2022,2022,translation_review
app_sem_0997,newsletter,newsletter,1,1,1,1,2024,2024,translation_review
app_sem_0998,newsletter 2,newsletter 2,1,1,1,1,2024,2024,translation_review
app_sem_0999,nigeria,nigeria,1,1,1,1,2021,2021,translation_review
app_sem_1000,night terror,night terror,1,1,1,1,2011,2011,translation_review
app_sem_1001,nightmare sufferers,nightmare sufferers,1,1,1,1,2012,2012,translation_review
app_sem_1002,nmda,nmda,1,1,1,1,2011,2011,translation_review
app_sem_1003,non suicidal self-injury,non samobójczy ja-injury,1,1,1,1,2020,2020,translation_review
app_sem_1004,non-clinical sample,non-clinical sample,1,1,1,1,2016,2016,translation_review
app_sem_1005,non-competitive bodybuilding,non-competitive bodybuilding,1,1,1,1,2008,2008,translation_review
app_sem_1006,nonadherence,nonadherence,1,1,1,1,2019,2019,translation_review
app_sem_1007,nonverbal and verbal communication,nonverbal and verbal communication,1,1,1,1,2011,2011,translation_review
app_sem_1008,normal vaginal delivery,normal vaginal delivery,1,1,1,1,2015,2015,translation_review
app_sem_1009,normal weight,normal weight,1,1,1,1,2017,2017,translation_review
app_sem_1010,normative criteria,normative criteria,1,1,1,1,2020,2020,translation_review
app_sem_1011,nosology,nosology,1,1,1,1,2007,2007,translation_review
app_sem_1012,novel therapy,novel terapia,1,1,1,1,2008,2008,translation_review
app_sem_1013,nssi,nssi,1,1,1,1,2015,2015,translation_review
app_sem_1014,nuclear family,nuclear rodzina,1,1,1,1,2017,2017,translation_review
app_sem_1015,nuclear family functioning scale,nuclear rodzina functioning skala,1,1,1,1,2017,2017,translation_review
app_sem_1016,nurses,nurses,1,1,1,1,2018,2018,translation_review
app_sem_1017,nutrition,nutrition,1,1,1,1,2020,2020,translation_review
app_sem_1018,o-demethylvenlafaxine,o-demethylvenlafaxine,1,1,1,1,2012,2012,translation_review
app_sem_1019,o-life,o-życie,1,1,1,1,2014,2014,translation_review
app_sem_1020,oab,oab,1,1,1,1,2020,2020,translation_review
app_sem_1022,object relations,object relations,1,1,1,1,2021,2021,translation_review
app_sem_1023,obsessive compulsive symptoms and symptoms of psychoactive substance use,obsessive compulsive objawy and objawy of psychoactive substancja używanie,1,1,1,1,2010,2010,translation_review
app_sem_1025,obsessive-compulsive disorder (ocd),obsessive-compulsive disorder (ocd),1,1,1,1,2018,2018,translation_review
app_sem_1026,occupational burnout,occupational wypalenie,1,1,1,1,2025,2025,translation_review
app_sem_1027,occupational diseases,occupational diseases,1,1,1,1,2016,2016,translation_review
app_sem_1028,ocrds,ocrds,1,1,1,1,2017,2017,translation_review
app_sem_1029,offenders,offenders,1,1,1,1,2025,2025,translation_review
app_sem_1030,older workers,older workers,1,1,1,1,2024,2024,translation_review
app_sem_1031,olfactory obsessions,olfactory obsessions,1,1,1,1,2008,2008,translation_review
app_sem_1032,olfactory obsessions questionnaire,olfactory obsessions kwestionariusz,1,1,1,1,2008,2008,translation_review
app_sem_1033,oligonucleotide microarray,oligonucleotide microarray,1,1,1,1,2007,2007,translation_review
app_sem_1034,oms guidelines,oms guidelines,1,1,1,1,2024,2024,translation_review
app_sem_1036,online e-diaries,online e-diaries,1,1,1,1,2012,2012,translation_review
app_sem_1037,online help,online help,1,1,1,1,2024,2024,translation_review
app_sem_1038,online psychotherapy,online psychoterapia,1,1,1,1,2022,2022,translation_review
app_sem_1039,online support,online wsparcie,1,1,1,1,2025,2025,translation_review
app_sem_1040,online therapy,online terapia,1,1,1,1,2024,2024,translation_review
app_sem_1041,opioid stabilization,opioid stabilization,1,1,1,1,2020,2020,translation_review
app_sem_1042,oral care,oral care,1,1,1,1,2020,2020,translation_review
app_sem_1043,oral health related quality of life,oral zdrowie related jakość życia,1,1,1,1,2019,2019,translation_review
app_sem_1044,organicity,organicity,1,1,1,1,2019,2019,translation_review
app_sem_1045,organization,organization,1,1,1,1,2020,2020,translation_review
app_sem_1046,osteogenesis imperfect,osteogenesis imperfect,1,1,1,1,2012,2012,translation_review
app_sem_1047,osteology,osteology,1,1,1,1,2012,2012,translation_review
app_sem_1048,outpatient mental health care,outpatient mental health care,1,1,1,1,2013,2013,translation_review
app_sem_1049,outpatient psychotherapy,outpatient psychoterapia,1,1,1,1,2015,2015,translation_review
app_sem_1050,overdoses,overdoses,1,1,1,1,2013,2013,translation_review
app_sem_1052,oxytocin,oxytocin,1,1,1,1,2023,2023,translation_review
app_sem_1054,pair bonding,pair bonding,1,1,1,1,2006,2006,translation_review
app_sem_1055,palliative care,palliative care,1,1,1,1,2010,2010,translation_review
app_sem_1057,panic,panika,1,1,1,1,2005,2005,ok
app_sem_1059,panss,panss,1,1,1,1,2007,2007,translation_review
app_sem_1060,paper,paper,1,1,1,1,2016,2016,translation_review
app_sem_1061,parameters of mobilisation of the unconscious,parameters of mobilisation of the unconscious,1,1,1,1,2011,2011,translation_review
app_sem_1063,parasomnia,parasomnia,1,1,1,1,2005,2005,translation_review
app_sem_1064,parental attitude,parental postawa,1,1,1,1,2022,2022,semantic_merge_audit|translation_review
app_sem_1065,parenthood,parenthood,1,1,1,1,2020,2020,translation_review
app_sem_1066,parentification,parentification,1,1,1,1,2012,2012,translation_review
app_sem_1067,parenting,rodzicielstwo,1,1,1,1,2021,2021,ok
app_sem_1068,parenting response,parenting response,1,1,1,1,2013,2013,translation_review
app_sem_1071,parkinson's disease,parkinson's choroba,1,1,1,1,2005,2005,translation_review
app_sem_1072,paroxetine,paroxetine,1,1,1,1,2012,2012,translation_review
app_sem_1073,passivity,passivity,1,1,1,1,2006,2006,translation_review
app_sem_1074,paternal behavior,paternal behavior,1,1,1,1,2010,2010,semantic_merge_audit|translation_review
app_sem_1075,paternal postnatal depression,paternal postnatal depresja,1,1,1,1,2014,2014,translation_review
app_sem_1076,paternal prenatal bonding,paternal prenatal bonding,1,1,1,1,2023,2023,translation_review
app_sem_1077,paternal-fetal attachment,paternal-fetal przywiązanie,1,1,1,1,2023,2023,translation_review
app_sem_1078,paternalism,paternalism,1,1,1,1,2016,2016,translation_review
app_sem_1079,pathlogical worry,pathlogical worry,1,1,1,1,2015,2015,translation_review
app_sem_1080,pathogen disgust,pathogen disgust,1,1,1,1,2023,2023,translation_review
app_sem_1081,pathological,pathological,1,1,1,1,2007,2007,translation_review
app_sem_1082,pathological skin picking,pathological skin picking,1,1,1,1,2013,2013,translation_review
app_sem_1083,pathological traits,pathological traits,1,1,1,1,2021,2021,translation_review
app_sem_1084,pathology,pathology,1,1,1,1,2024,2024,translation_review
app_sem_1085,patients,patients,1,1,1,1,2021,2021,translation_review
app_sem_1086,patients age,patients age,1,1,1,1,2009,2009,translation_review
app_sem_1087,patients' needs,patients' needs,1,1,1,1,2016,2016,translation_review
app_sem_1088,pax-6 gene,pax-6 gene,1,1,1,1,2008,2008,translation_review
app_sem_1089,peer,peer,1,1,1,1,2019,2019,translation_review
app_sem_1090,peer support,peer wsparcie,1,1,1,1,2025,2025,translation_review
app_sem_1091,penitentiary unit,penitentiary unit,1,1,1,1,2010,2010,translation_review
app_sem_1092,people 60+,people 60+,1,1,1,1,2025,2025,translation_review
app_sem_1093,perceived control,perceived control,1,1,1,1,2018,2018,translation_review
app_sem_1094,perceived stress,perceived stres,1,1,1,1,2020,2020,translation_review
app_sem_1095,perception,perception,1,1,1,1,2019,2019,translation_review
app_sem_1096,perception of aggression,perception of agresja,1,1,1,1,2019,2019,translation_review
app_sem_1097,perception of illness,perception of illness,1,1,1,1,2019,2019,translation_review
app_sem_1098,performance anxiety,performance lęk,1,1,1,1,2023,2023,translation_review
app_sem_1099,periodontal health,periodontal zdrowie,1,1,1,1,2020,2020,translation_review
app_sem_1100,person-oriented psychiatry,person-oriented psychiatria,1,1,1,1,2011,2011,translation_review
app_sem_1101,personal autonomy,personal autonomy,1,1,1,1,2012,2012,translation_review
app_sem_1102,personal therapy,personal terapia,1,1,1,1,2023,2023,translation_review
app_sem_1103,personal values,personal values,1,1,1,1,2025,2025,translation_review
app_sem_1106,personality belief questionnaire,osobowość belief kwestionariusz,1,1,1,1,2018,2018,translation_review
app_sem_1108,personality oriented (reconstructive) psychotherapy,osobowość oriented (reconstructive) psychoterapia,1,1,1,1,2017,2017,translation_review
app_sem_1109,personality system interactions-psi,osobowość system interactions-psi,1,1,1,1,2016,2016,translation_review
app_sem_1110,personality tests,osobowość tests,1,1,1,1,2009,2009,translation_review
app_sem_1112,personality traits changes,osobowość traits changes,1,1,1,1,2009,2009,translation_review
app_sem_1113,personality types,osobowość types,1,1,1,1,2019,2019,translation_review
app_sem_1115,pharmacokinetics,pharmacokinetics,1,1,1,1,2016,2016,translation_review
app_sem_1117,phenobarbital,phenobarbital,1,1,1,1,2016,2016,translation_review
app_sem_1119,phenomenology of delusion,phenomenology of delusion,1,1,1,1,2019,2019,translation_review
app_sem_1120,phenotypic features,phenotypic features,1,1,1,1,2008,2008,translation_review
app_sem_1121,philosophical therapy,philosophical terapia,1,1,1,1,2015,2015,translation_review
app_sem_1123,philosophy of life,philosophy of życie,1,1,1,1,2007,2007,translation_review
app_sem_1124,phlosophy,phlosophy,1,1,1,1,2013,2013,translation_review
app_sem_1125,phobic disorder,phobic zaburzenie,1,1,1,1,2023,2023,semantic_merge_audit|translation_review
app_sem_1127,physical appearance,physical appearance,1,1,1,1,2017,2017,translation_review
app_sem_1128,physical health,physical zdrowie,1,1,1,1,2006,2006,translation_review
app_sem_1129,physician-patient relation,physician-patient relation,1,1,1,1,2011,2011,translation_review
app_sem_1130,physiological phenomena,physiological phenomena,1,1,1,1,2024,2024,translation_review
app_sem_1131,picture,picture,1,1,1,1,2007,2007,translation_review
app_sem_1132,piecewise multi-phase model,piecewise multi-phase model,1,1,1,1,2016,2016,translation_review
app_sem_1133,plasma,plasma,1,1,1,1,2007,2007,translation_review
app_sem_1134,pmr,pmr,1,1,1,1,2011,2011,translation_review
app_sem_1136,polish myths,polish myths,1,1,1,1,2011,2011,translation_review
app_sem_1137,polish patriotism myths,polish patriotism myths,1,1,1,1,2010,2010,translation_review
app_sem_1139,polymorphism,polymorphism,1,1,1,1,2006,2006,translation_review
app_sem_1140,population norms,population norms,1,1,1,1,2015,2015,translation_review
app_sem_1141,pornography,pornography,1,1,1,1,2006,2006,translation_review
app_sem_1142,positive affects,positive affects,1,1,1,1,2025,2025,translation_review
app_sem_1143,positive diagnosis of neurotic disorder,positive diagnoza of nerwicowy zaburzenie,1,1,1,1,2019,2019,semantic_merge_audit|translation_review
app_sem_1144,positive symptom,positive objaw,1,1,1,1,2015,2015,semantic_merge_audit|translation_review
app_sem_1145,positive urgency,positive urgency,1,1,1,1,2015,2015,translation_review
app_sem_1146,post-communist,post-communist,1,1,1,1,2020,2020,translation_review
app_sem_1147,post-discharge,post-discharge,1,1,1,1,2015,2015,translation_review
app_sem_1148,post-stroke depression,post-stroke depresja,1,1,1,1,2015,2015,translation_review
app_sem_1149,post-traumatic growth,post-traumatyczny growth,1,1,1,1,2014,2014,translation_review
app_sem_1151,postmodernism,postmodernism,1,1,1,1,2008,2008,translation_review
app_sem_1152,postnatal depression,postnatal depresja,1,1,1,1,2021,2021,translation_review
app_sem_1154,postpartum psychosis,postpartum psychosis,1,1,1,1,2012,2012,translation_review
app_sem_1155,postpartum stress disorder,postpartum stres zaburzenie,1,1,1,1,2015,2015,translation_review
app_sem_1156,posttraumatic stress disorder (ptsd),posttraumatic stres zaburzenie (ptsd),1,1,1,1,2022,2022,translation_review
app_sem_1157,practicioner,practicioner,1,1,1,1,2015,2015,translation_review
app_sem_1158,preclinical stage,preclinical stage,1,1,1,1,2005,2005,translation_review
app_sem_1159,predictors,predictors,1,1,1,1,2009,2009,translation_review
app_sem_1160,predictors of postpartum depression,predictors of postpartum depresja,1,1,1,1,2014,2014,translation_review
app_sem_1162,preschool children,preschool dzieci,1,1,1,1,2016,2016,translation_review
app_sem_1163,prescription,prescription,1,1,1,1,2024,2024,translation_review
app_sem_1164,pretherapy waiting,pretherapy waiting,1,1,1,1,2006,2006,translation_review
app_sem_1166,prevalence of mental disorder,rozpowszechnienie of zaburzenie psychiczne,1,1,1,1,2010,2010,semantic_merge_audit|translation_review
app_sem_1168,prevention and control,profilaktyka and control,1,1,1,1,2022,2022,translation_review
app_sem_1169,preventive interventions,preventive interventions,1,1,1,1,2010,2010,translation_review
app_sem_1170,preventive methods,preventive methods,1,1,1,1,2019,2019,translation_review
app_sem_1171,preventive operations,preventive operations,1,1,1,1,2022,2022,translation_review
app_sem_1172,previous psychotherapy,previous psychoterapia,1,1,1,1,2008,2008,translation_review
app_sem_1173,primary central nervous system lymphoma,primary central nervous system lymphoma,1,1,1,1,2020,2020,translation_review
app_sem_1174,primary health care,primary zdrowie care,1,1,1,1,2011,2011,translation_review
app_sem_1176,primary school children,primary school dzieci,1,1,1,1,2017,2017,translation_review
app_sem_1177,prion protein,prion protein,1,1,1,1,2016,2016,translation_review
app_sem_1178,prison,prison,1,1,1,1,2021,2021,translation_review
app_sem_1179,privacy policy,privacy policy,1,1,1,1,2006,2006,translation_review
app_sem_1180,problematic internet use,problematic internet używanie,1,1,1,1,2019,2019,translation_review
app_sem_1181,problems of drug therapy,problems of lek terapia,1,1,1,1,2025,2025,translation_review
app_sem_1182,process research,process badania,1,1,1,1,2008,2008,translation_review
app_sem_1184,professionals,professionals,1,1,1,1,2023,2023,translation_review
app_sem_1185,professionals working with people after traumatic experiences,professionals working with people after traumatyczny experiences,1,1,1,1,2024,2024,translation_review
app_sem_1186,prolonged exposure,prolonged exposure,1,1,1,1,2025,2025,translation_review
app_sem_1187,prophylactic adnexectomy,prophylactic adnexectomy,1,1,1,1,2020,2020,translation_review
app_sem_1188,prophylactic mastectomy,prophylactic mastectomy,1,1,1,1,2020,2020,translation_review
app_sem_1189,propofol,propofol,1,1,1,1,2023,2023,translation_review
app_sem_1190,proprioception,proprioception,1,1,1,1,2024,2024,translation_review
app_sem_1191,prospective iu,prospective iu,1,1,1,1,2020,2020,translation_review
app_sem_1192,protocol compliance,protocol compliance,1,1,1,1,2014,2014,translation_review
app_sem_1193,proton magnetic resonance spectroscopy,proton magnetic resonance spectroscopy,1,1,1,1,2005,2005,translation_review
app_sem_1194,psorasis,psorasis,1,1,1,1,2013,2013,translation_review
app_sem_1196,pssi-persnlichkeits-stil-und strungs-inventar,pssi-persnlichkeits-stil-und strungs-inventar,1,1,1,1,2010,2010,translation_review
app_sem_1197,psychiatric care,psychiatryczny care,1,1,1,1,2009,2009,translation_review
app_sem_1198,psychiatric clinical care,psychiatryczny clinical care,1,1,1,1,2015,2015,translation_review
app_sem_1199,psychiatric comorbidity,współchorobowość psychiatryczna,1,1,1,1,2020,2020,ok
app_sem_1200,psychiatric diagnosis,psychiatryczny diagnoza,1,1,1,1,2010,2010,ok
app_sem_1201,psychiatric disability,psychiatryczny disability,1,1,1,1,2012,2012,translation_review
app_sem_1202,psychiatric illness,psychiatryczny illness,1,1,1,1,2020,2020,translation_review
app_sem_1203,psychiatric morbidity,chorobowość psychiatryczna,1,1,1,1,2017,2017,ok
app_sem_1204,psychiatric nurses,psychiatryczny nurses,1,1,1,1,2020,2020,translation_review
app_sem_1205,psychiatric outpatients,psychiatryczny outpatients,1,1,1,1,2018,2018,translation_review
app_sem_1208,psychiatrically-impaired mental health practitioners,psychiatrically-impaired mental health practitioners,1,1,1,1,2014,2014,translation_review
app_sem_1209,psychiatrist,psychiatrist,1,1,1,1,2016,2016,translation_review
app_sem_1210,psychiatrist and psychotherapist,psychiatrist and psychotherapist,1,1,1,1,2019,2019,translation_review
app_sem_1212,psychical activity,psychical activity,1,1,1,1,2017,2017,translation_review
app_sem_1213,psycho-pathological symptom,psycho-pathological objaw,1,1,1,1,2008,2008,semantic_merge_audit|translation_review
app_sem_1215,psychoanalytic instinct theory,psychoanalytic instinct theory,1,1,1,1,2009,2009,translation_review
app_sem_1216,psychoanalytic training,psychoanalytic training,1,1,1,1,2014,2014,translation_review
app_sem_1218,psychodiagnostics,psychodiagnostics,1,1,1,1,2025,2025,translation_review
app_sem_1219,psychodrama,psychodrama,1,1,1,1,2023,2023,translation_review
app_sem_1221,psychodynamic therapist,psychodynamiczny therapist,1,1,1,1,2017,2017,semantic_merge_audit|translation_review
app_sem_1223,psychodynamics,psychodynamics,1,1,1,1,2011,2011,translation_review
app_sem_1225,psychogenic binge easting,psychogenic binge easting,1,1,1,1,2012,2012,translation_review
app_sem_1226,psychogenic binge eating (bed),psychogenic binge jedzenie (bed),1,1,1,1,2012,2012,translation_review
app_sem_1228,psychological assistance,psychologiczny assistance,1,1,1,1,2024,2024,translation_review
app_sem_1229,psychological counselors,psychologiczny counselors,1,1,1,1,2022,2022,translation_review
app_sem_1230,psychological diagnosis,psychologiczny diagnoza,1,1,1,1,2011,2011,ok
app_sem_1231,psychological disorder,psychologiczny zaburzenie,1,1,1,1,2024,2024,semantic_merge_audit
app_sem_1232,psychological distress,dystres psychologiczny,1,1,1,1,2007,2007,ok
