article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id
156209,"https://www.archivespp.pl/Giant-faecaloma-as-a-complication-of-neuroleptic-treatment-case-report-,156209,0,2.html",2023,25,2,Giant faecaloma as a complication of neuroleptic treatment – case report.,2,faecal impaction,faecal impaction,faecal impaction,faecal impaction,app_sem_0601,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-faecal+impaction/442082,unchanged,app_kw_0629
156209,"https://www.archivespp.pl/Giant-faecaloma-as-a-complication-of-neuroleptic-treatment-case-report-,156209,0,2.html",2023,25,2,Giant faecaloma as a complication of neuroleptic treatment – case report.,3,clozapine,clozapine,clozapine,klozapina,app_sem_0280,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-clozapine/9370,unchanged,app_kw_0288
156209,"https://www.archivespp.pl/Giant-faecaloma-as-a-complication-of-neuroleptic-treatment-case-report-,156209,0,2.html",2023,25,2,Giant faecaloma as a complication of neuroleptic treatment – case report.,4,faecaloma,faecaloma,faecaloma,faecaloma,app_sem_0602,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-faecaloma/444320,unchanged,app_kw_0630
156924,"https://www.archivespp.pl/Jizz-in-birdwatching-activity-and-clinical-practice-how-it-works-and-why-,156924,0,2.html",2023,25,2,Jizz in birdwatching activity and clinical practice: how it works and why?,1,diagnosis,diagnosis,diagnosis,diagnoza,app_sem_0447,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-diagnosis/360,unchanged,app_kw_0463
156924,"https://www.archivespp.pl/Jizz-in-birdwatching-activity-and-clinical-practice-how-it-works-and-why-,156924,0,2.html",2023,25,2,Jizz in birdwatching activity and clinical practice: how it works and why?,2,inference,inference,inference,inference,app_sem_0780,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-inference/92260,unchanged,app_kw_0812
156924,"https://www.archivespp.pl/Jizz-in-birdwatching-activity-and-clinical-practice-how-it-works-and-why-,156924,0,2.html",2023,25,2,Jizz in birdwatching activity and clinical practice: how it works and why?,3,jizz,jizz,jizz,jizz,app_sem_0828,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-jizz/446201,unchanged,app_kw_0860
156924,"https://www.archivespp.pl/Jizz-in-birdwatching-activity-and-clinical-practice-how-it-works-and-why-,156924,0,2.html",2023,25,2,Jizz in birdwatching activity and clinical practice: how it works and why?,4,clinical intuition,clinical intuition,clinical intuition,clinical intuition,app_sem_0273,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-clinical+intuition/446202,unchanged,app_kw_0281
156924,"https://www.archivespp.pl/Jizz-in-birdwatching-activity-and-clinical-practice-how-it-works-and-why-,156924,0,2.html",2023,25,2,Jizz in birdwatching activity and clinical practice: how it works and why?,5,birding,birding,birding,birding,app_sem_0167,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-birding/446203,unchanged,app_kw_0174
168872,"https://www.archivespp.pl/Editorial,168872,0,2.html",2023,25,2,Editorial,1,editorial,editorial,editorial,editorial,app_sem_0520,no_semantic_change,glossary_exact,high,exclude_candidate_editorial,https://www.archivespp.pl/Keyword-editorial/4090,unchanged,app_kw_0538
168872,"https://www.archivespp.pl/Editorial,168872,0,2.html",2023,25,2,Editorial,2,editorial 1,editorial 1,editorial,editorial,app_sem_0520,exact_map:editorial 1->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+1/160554,unchanged,app_kw_0539
168872,"https://www.archivespp.pl/Editorial,168872,0,2.html",2023,25,2,Editorial,3,editorial 2,editorial 2,editorial,editorial,app_sem_0520,exact_map:editorial 2->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+2/160555,unchanged,app_kw_0540
172874,"https://www.archivespp.pl/From-editors,172874,0,2.html",2023,25,3,From editors,1,editorial,editorial,editorial,editorial,app_sem_0520,no_semantic_change,glossary_exact,high,exclude_candidate_editorial,https://www.archivespp.pl/Keyword-editorial/4090,unchanged,app_kw_0538
172874,"https://www.archivespp.pl/From-editors,172874,0,2.html",2023,25,3,From editors,2,editorial 1,editorial 1,editorial,editorial,app_sem_0520,exact_map:editorial 1->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+1/160554,unchanged,app_kw_0539
172874,"https://www.archivespp.pl/From-editors,172874,0,2.html",2023,25,3,From editors,3,editorial 2,editorial 2,editorial,editorial,app_sem_0520,exact_map:editorial 2->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+2/160555,unchanged,app_kw_0540
162949,"https://www.archivespp.pl/Between-Yesterday-and-Today-A-description-of-group-therapy-in-the-Department-of-Child,162949,0,2.html",2023,25,3,"Between “Yesterday and Today”. A description of group therapy in the Department of Child and Adolescent Psychiatry, Jagiellonian University Medical College, Krakow.",1,adolescence,adolescence,adolescence,adolescencja,app_sem_0019,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-adolescence/2243,unchanged,app_kw_0019
162949,"https://www.archivespp.pl/Between-Yesterday-and-Today-A-description-of-group-therapy-in-the-Department-of-Child,162949,0,2.html",2023,25,3,"Between “Yesterday and Today”. A description of group therapy in the Department of Child and Adolescent Psychiatry, Jagiellonian University Medical College, Krakow.",2,hospitalization,hospitalization,hospitalization,hospitalizacja,app_sem_0730,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-hospitalization/4473,unchanged,app_kw_0761
162949,"https://www.archivespp.pl/Between-Yesterday-and-Today-A-description-of-group-therapy-in-the-Department-of-Child,162949,0,2.html",2023,25,3,"Between “Yesterday and Today”. A description of group therapy in the Department of Child and Adolescent Psychiatry, Jagiellonian University Medical College, Krakow.",3,group therapy,group therapy,group therapy,terapia grupowa,app_sem_0684,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-group+therapy/29475,unchanged,app_kw_0713
161074,"https://www.archivespp.pl/Use-of-probiotics-in-the-treatment-of-selected-psychiatric-disorders,161074,0,2.html",2023,25,3,Use of probiotics in the treatment of selected psychiatric disorders,1,Alzheimer's disease,alzheimer's disease,alzheimer's disease,choroba Alzheimera,app_sem_0064,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Alzheimer%27s+disease/336,lowercase,app_kw_0066
161074,"https://www.archivespp.pl/Use-of-probiotics-in-the-treatment-of-selected-psychiatric-disorders,161074,0,2.html",2023,25,3,Use of probiotics in the treatment of selected psychiatric disorders,2,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445
161074,"https://www.archivespp.pl/Use-of-probiotics-in-the-treatment-of-selected-psychiatric-disorders,161074,0,2.html",2023,25,3,Use of probiotics in the treatment of selected psychiatric disorders,3,anorexia nervosa,anorexia nervosa,anorexia nervosa,jadłowstręt psychiczny,app_sem_0077,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anorexia+nervosa/785,unchanged,app_kw_0079
161074,"https://www.archivespp.pl/Use-of-probiotics-in-the-treatment-of-selected-psychiatric-disorders,161074,0,2.html",2023,25,3,Use of probiotics in the treatment of selected psychiatric disorders,4,autism,autism,autism,autyzm,app_sem_0131,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-autism/1461,unchanged,app_kw_0136
161074,"https://www.archivespp.pl/Use-of-probiotics-in-the-treatment-of-selected-psychiatric-disorders,161074,0,2.html",2023,25,3,Use of probiotics in the treatment of selected psychiatric disorders,5,gut microbiota,gut microbiota,gut microbiota,mikrobiota jelitowa,app_sem_0691,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-gut+microbiota/43372,unchanged,app_kw_0720
163305,"https://www.archivespp.pl/Clinical-and-metabolic-associations-of-obesity-and-body-mass-index-in-antipsychotic,163305,0,2.html",2023,25,3,Clinical and metabolic associations of obesity and body mass index in antipsychotic-naïve first-episode schizophrenia patients and nonadherent chronic patients,1,obesity,obesity,obesity,otyłość,app_sem_1021,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-obesity/207,unchanged,app_kw_1056
163305,"https://www.archivespp.pl/Clinical-and-metabolic-associations-of-obesity-and-body-mass-index-in-antipsychotic,163305,0,2.html",2023,25,3,Clinical and metabolic associations of obesity and body mass index in antipsychotic-naïve first-episode schizophrenia patients and nonadherent chronic patients,2,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395
163305,"https://www.archivespp.pl/Clinical-and-metabolic-associations-of-obesity-and-body-mass-index-in-antipsychotic,163305,0,2.html",2023,25,3,Clinical and metabolic associations of obesity and body mass index in antipsychotic-naïve first-episode schizophrenia patients and nonadherent chronic patients,3,body mass index,body mass index,body mass index,wskaźnik masy ciała,app_sem_0182,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-body+mass+index/15450,unchanged,app_kw_0189
163305,"https://www.archivespp.pl/Clinical-and-metabolic-associations-of-obesity-and-body-mass-index-in-antipsychotic,163305,0,2.html",2023,25,3,Clinical and metabolic associations of obesity and body mass index in antipsychotic-naïve first-episode schizophrenia patients and nonadherent chronic patients,4,medication adherence,medication adherence,medication adherence,adherencja farmakoterapeutyczna,app_sem_0898,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-medication+adherence/114066,unchanged,app_kw_0930
163524,"https://www.archivespp.pl/Comorbity-of-eating-disorders-and-depression-in-T1DM-patients-challenges-and-tasks,163524,0,2.html",2023,25,3,Comorbity of eating disorders and depression in T1DM patients: challenges and tasks for dietetician - a pilot study,1,eating disorders,eating disorders,eating disorder,zaburzenia odżywiania,app_sem_0508,plural_to_concept:eating disorders->eating disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-eating+disorders/2387,unchanged,app_kw_0527
163524,"https://www.archivespp.pl/Comorbity-of-eating-disorders-and-depression-in-T1DM-patients-challenges-and-tasks,163524,0,2.html",2023,25,3,Comorbity of eating disorders and depression in T1DM patients: challenges and tasks for dietetician - a pilot study,2,type 1 diabetes,type 1 diabetes,type 1 diabetes,cukrzyca typu 1,app_sem_1583,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-type+1+diabetes/33337,unchanged,app_kw_1637
163524,"https://www.archivespp.pl/Comorbity-of-eating-disorders-and-depression-in-T1DM-patients-challenges-and-tasks,163524,0,2.html",2023,25,3,Comorbity of eating disorders and depression in T1DM patients: challenges and tasks for dietetician - a pilot study,3,diabulimia,diabulimia,diabulimia,diabulimia,app_sem_0446,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-diabulimia/441026,unchanged,app_kw_0462
163524,"https://www.archivespp.pl/Comorbity-of-eating-disorders-and-depression-in-T1DM-patients-challenges-and-tasks,163524,0,2.html",2023,25,3,Comorbity of eating disorders and depression in T1DM patients: challenges and tasks for dietetician - a pilot study,4,eat-26,eat-26,eat-26,EAT-26,app_sem_0504,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-eat-26/454637,unchanged,app_kw_0521
161891,"https://www.archivespp.pl/The-need-for-interdisciplinary-quality-of-life-studies-for-patients-with-Crohn-s,161891,0,2.html",2023,25,3,The need for interdisciplinary quality of life studies for patients with Crohn's Disease - a systematic review,1,Quality of Life,quality of life,quality of life,jakość życia,app_sem_1287,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Quality+of+Life/313806,lowercase,app_kw_1334
161891,"https://www.archivespp.pl/The-need-for-interdisciplinary-quality-of-life-studies-for-patients-with-Crohn-s,161891,0,2.html",2023,25,3,The need for interdisciplinary quality of life studies for patients with Crohn's Disease - a systematic review,2,Crohn’s Disease,crohn's disease,crohn's disease,crohn's choroba,app_sem_0388,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Crohn%E2%80%99s+Disease/383672,lowercase|typographic_chars,app_kw_0402
161891,"https://www.archivespp.pl/The-need-for-interdisciplinary-quality-of-life-studies-for-patients-with-Crohn-s,161891,0,2.html",2023,25,3,The need for interdisciplinary quality of life studies for patients with Crohn's Disease - a systematic review,3,Health related Quality of Life,health related quality of life,health related quality of life,jakość życia związana ze zdrowiem,app_sem_0707,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Health+related+Quality+of+Life/453887,lowercase,app_kw_0737
161891,"https://www.archivespp.pl/The-need-for-interdisciplinary-quality-of-life-studies-for-patients-with-Crohn-s,161891,0,2.html",2023,25,3,The need for interdisciplinary quality of life studies for patients with Crohn's Disease - a systematic review,4,QoL measures,qol measures,qol measures,qol measures,app_sem_1282,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-QoL+measures/453888,lowercase,app_kw_1329
150765,"https://www.archivespp.pl/Performance-anxiety-related-to-sexual-functioning-the-role-of-sexual-identity-and,150765,0,2.html",2023,25,3,Performance anxiety related to sexual functioning – the role of sexual identity and minority stress.,1,performance anxiety,performance anxiety,performance anxiety,performance lęk,app_sem_1098,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-performance+anxiety/19482,unchanged,app_kw_1136
150765,"https://www.archivespp.pl/Performance-anxiety-related-to-sexual-functioning-the-role-of-sexual-identity-and,150765,0,2.html",2023,25,3,Performance anxiety related to sexual functioning – the role of sexual identity and minority stress.,2,minority stress,minority stress,minority stress,stres mniejszościowy,app_sem_0932,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-minority+stress/39083,unchanged,app_kw_0965
150765,"https://www.archivespp.pl/Performance-anxiety-related-to-sexual-functioning-the-role-of-sexual-identity-and,150765,0,2.html",2023,25,3,Performance anxiety related to sexual functioning – the role of sexual identity and minority stress.,3,sexual identity,sexual identity,sexual identity,tożsamość seksualna,app_sem_1402,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-sexual+identity/97968,unchanged,app_kw_1451
150765,"https://www.archivespp.pl/Performance-anxiety-related-to-sexual-functioning-the-role-of-sexual-identity-and,150765,0,2.html",2023,25,3,Performance anxiety related to sexual functioning – the role of sexual identity and minority stress.,4,gay,gay,gay,gay,app_sem_0655,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-gay/424842,unchanged,app_kw_0684
150765,"https://www.archivespp.pl/Performance-anxiety-related-to-sexual-functioning-the-role-of-sexual-identity-and,150765,0,2.html",2023,25,3,Performance anxiety related to sexual functioning – the role of sexual identity and minority stress.,5,bisexual men,bisexual men,bisexual men,bisexual mężczyźni,app_sem_0168,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-bisexual+men/424843,unchanged,app_kw_0175
156925,"https://www.archivespp.pl/Prenatal-attachment-by-first-time-fathers-the-pilot-study-of-the-factor-structure,156925,0,2.html",2023,25,3,Prenatal attachment by first-time fathers – the pilot study of the factor structure of the Polish-language version of the Prenatal Attachment Inventory for men (PAI-M),1,Factor Analysis,factor analysis,factor analysis,czynnik analysis,app_sem_0599,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Factor+Analysis/330406,lowercase,app_kw_0627
156925,"https://www.archivespp.pl/Prenatal-attachment-by-first-time-fathers-the-pilot-study-of-the-factor-structure,156925,0,2.html",2023,25,3,Prenatal attachment by first-time fathers – the pilot study of the factor structure of the Polish-language version of the Prenatal Attachment Inventory for men (PAI-M),2,Attachment,attachment,attachment,przywiązanie,app_sem_0115,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Attachment/369174,lowercase,app_kw_0120
156925,"https://www.archivespp.pl/Prenatal-attachment-by-first-time-fathers-the-pilot-study-of-the-factor-structure,156925,0,2.html",2023,25,3,Prenatal attachment by first-time fathers – the pilot study of the factor structure of the Polish-language version of the Prenatal Attachment Inventory for men (PAI-M),3,Paternal–fetal attachment,paternal-fetal attachment,paternal-fetal attachment,paternal-fetal przywiązanie,app_sem_1077,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Paternal%E2%80%93fetal+attachment/428339,lowercase|typographic_chars,app_kw_1115
156925,"https://www.archivespp.pl/Prenatal-attachment-by-first-time-fathers-the-pilot-study-of-the-factor-structure,156925,0,2.html",2023,25,3,Prenatal attachment by first-time fathers – the pilot study of the factor structure of the Polish-language version of the Prenatal Attachment Inventory for men (PAI-M),4,Paternal prenatal bonding,paternal prenatal bonding,paternal prenatal bonding,paternal prenatal bonding,app_sem_1076,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Paternal+prenatal+bonding/428340,lowercase,app_kw_1114
156925,"https://www.archivespp.pl/Prenatal-attachment-by-first-time-fathers-the-pilot-study-of-the-factor-structure,156925,0,2.html",2023,25,3,Prenatal attachment by first-time fathers – the pilot study of the factor structure of the Polish-language version of the Prenatal Attachment Inventory for men (PAI-M),5,Psychometric Evaluation,psychometric evaluation,psychometric evaluation,psychometric evaluation,app_sem_1247,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Psychometric+Evaluation/428341,lowercase,app_kw_1288
166563,"https://www.archivespp.pl/The-effects-of-group-psychodrama-on-the-ruminative-thinking-style-dysfunctional-attitudes,166563,0,2.html",2023,25,3,"The effects of group psychodrama on the ruminative thinking style, dysfunctional attitudes, anxiety and depressive symptoms: a quasi-experimental study",1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445
166563,"https://www.archivespp.pl/The-effects-of-group-psychodrama-on-the-ruminative-thinking-style-dysfunctional-attitudes,166563,0,2.html",2023,25,3,"The effects of group psychodrama on the ruminative thinking style, dysfunctional attitudes, anxiety and depressive symptoms: a quasi-experimental study",2,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092
166563,"https://www.archivespp.pl/The-effects-of-group-psychodrama-on-the-ruminative-thinking-style-dysfunctional-attitudes,166563,0,2.html",2023,25,3,"The effects of group psychodrama on the ruminative thinking style, dysfunctional attitudes, anxiety and depressive symptoms: a quasi-experimental study",3,psychodrama,psychodrama,psychodrama,psychodrama,app_sem_1219,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-psychodrama/69193,unchanged,app_kw_1259
166563,"https://www.archivespp.pl/The-effects-of-group-psychodrama-on-the-ruminative-thinking-style-dysfunctional-attitudes,166563,0,2.html",2023,25,3,"The effects of group psychodrama on the ruminative thinking style, dysfunctional attitudes, anxiety and depressive symptoms: a quasi-experimental study",4,dysfunctional attitudes,dysfunctional attitudes,dysfunctional attitude,dysfunkcjonalna postawa,app_sem_0491,plural_to_concept:dysfunctional attitudes->dysfunctional attitude,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-dysfunctional+attitudes/309382,unchanged,app_kw_0508
166563,"https://www.archivespp.pl/The-effects-of-group-psychodrama-on-the-ruminative-thinking-style-dysfunctional-attitudes,166563,0,2.html",2023,25,3,"The effects of group psychodrama on the ruminative thinking style, dysfunctional attitudes, anxiety and depressive symptoms: a quasi-experimental study",5,ruminative thinking,ruminative thinking,ruminative thinking,ruminative thinking,app_sem_1336,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-ruminative+thinking/451893,unchanged,app_kw_1384
167366,"https://www.archivespp.pl/Mental-Health-Professionals-Tendencies-towards-Seeking-Personal-Therapy,167366,0,2.html",2023,25,3,Mental Health Professionals’ Tendencies towards Seeking Personal Therapy,1,professionals,professionals,professionals,professionals,app_sem_1184,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-professionals/4246,unchanged,app_kw_1224
167366,"https://www.archivespp.pl/Mental-Health-Professionals-Tendencies-towards-Seeking-Personal-Therapy,167366,0,2.html",2023,25,3,Mental Health Professionals’ Tendencies towards Seeking Personal Therapy,2,attitude,attitude,attitude,postawa,app_sem_0120,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-attitude/9181,unchanged,app_kw_0125
167366,"https://www.archivespp.pl/Mental-Health-Professionals-Tendencies-towards-Seeking-Personal-Therapy,167366,0,2.html",2023,25,3,Mental Health Professionals’ Tendencies towards Seeking Personal Therapy,3,comparative studies,comparative studies,comparative studies,comparative studies,app_sem_0326,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-comparative+studies/87799,unchanged,app_kw_0339
167366,"https://www.archivespp.pl/Mental-Health-Professionals-Tendencies-towards-Seeking-Personal-Therapy,167366,0,2.html",2023,25,3,Mental Health Professionals’ Tendencies towards Seeking Personal Therapy,4,personal therapy,personal therapy,personal therapy,personal terapia,app_sem_1102,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-personal+therapy/439594,unchanged,app_kw_1140
167366,"https://www.archivespp.pl/Mental-Health-Professionals-Tendencies-towards-Seeking-Personal-Therapy,167366,0,2.html",2023,25,3,Mental Health Professionals’ Tendencies towards Seeking Personal Therapy,5,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314
176266,"https://www.archivespp.pl/Editorial,176266,0,2.html",2023,25,4,Editorial,1,editorial,editorial,editorial,editorial,app_sem_0520,no_semantic_change,glossary_exact,high,exclude_candidate_editorial,https://www.archivespp.pl/Keyword-editorial/4090,unchanged,app_kw_0538
176266,"https://www.archivespp.pl/Editorial,176266,0,2.html",2023,25,4,Editorial,2,editorial 1,editorial 1,editorial,editorial,app_sem_0520,exact_map:editorial 1->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+1/160554,unchanged,app_kw_0539
176266,"https://www.archivespp.pl/Editorial,176266,0,2.html",2023,25,4,Editorial,3,editorial 2,editorial 2,editorial,editorial,app_sem_0520,exact_map:editorial 2->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+2/160555,unchanged,app_kw_0540
167368,"https://www.archivespp.pl/Social-cognition-and-attachment-profiles-of-women-with-fibromyalgia-syndrome-a-case,167368,0,2.html",2023,25,4,Social cognition and attachment profiles of women with fibromyalgia syndrome: a case-control study,1,empathy,empathy,empathy,empatia,app_sem_0558,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-empathy/1468,unchanged,app_kw_0584
167368,"https://www.archivespp.pl/Social-cognition-and-attachment-profiles-of-women-with-fibromyalgia-syndrome-a-case,167368,0,2.html",2023,25,4,Social cognition and attachment profiles of women with fibromyalgia syndrome: a case-control study,2,theory of mind,theory of mind,theory of mind,teoria umysłu,app_sem_1546,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-theory+of+mind/31257,unchanged,app_kw_1600
167368,"https://www.archivespp.pl/Social-cognition-and-attachment-profiles-of-women-with-fibromyalgia-syndrome-a-case,167368,0,2.html",2023,25,4,Social cognition and attachment profiles of women with fibromyalgia syndrome: a case-control study,3,fibromyalgia syndrome,fibromyalgia syndrome,fibromyalgia syndrome,zespół fibromialgii,app_sem_0621,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-fibromyalgia+syndrome/55336,unchanged,app_kw_0649
167368,"https://www.archivespp.pl/Social-cognition-and-attachment-profiles-of-women-with-fibromyalgia-syndrome-a-case,167368,0,2.html",2023,25,4,Social cognition and attachment profiles of women with fibromyalgia syndrome: a case-control study,4,Attachment,attachment,attachment,przywiązanie,app_sem_0115,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Attachment/369174,lowercase,app_kw_0120
168686,"https://www.archivespp.pl/Attachment-relationship-and-oxytocin-among-people-addicted-to-alcohol-a-literature,168686,0,2.html",2023,25,4,Attachment relationship and oxytocin among people addicted to alcohol – a literature review,1,oxytocin,oxytocin,oxytocin,oxytocin,app_sem_1052,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-oxytocin/23517,unchanged,app_kw_1089
168686,"https://www.archivespp.pl/Attachment-relationship-and-oxytocin-among-people-addicted-to-alcohol-a-literature,168686,0,2.html",2023,25,4,Attachment relationship and oxytocin among people addicted to alcohol – a literature review,2,alcohol addiction,alcohol addiction,alcohol addiction,alkohol uzależnienie,app_sem_0050,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-alcohol+addiction/38951,unchanged,app_kw_0051
168686,"https://www.archivespp.pl/Attachment-relationship-and-oxytocin-among-people-addicted-to-alcohol-a-literature,168686,0,2.html",2023,25,4,Attachment relationship and oxytocin among people addicted to alcohol – a literature review,3,attachment style,attachment style,attachment style,styl przywiązania,app_sem_0116,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-attachment+style/45393,unchanged,app_kw_0121
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,1,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,2,conversational artificial intelligence,conversational artificial intelligence,conversational artificial intelligence,conversational artificial intelligence,app_sem_0350,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-conversational+artificial+intelligence/477772,unchanged,app_kw_0364
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,3,moral agent,moral agent,moral agent,moral agent,app_sem_0946,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-moral+agent/477773,unchanged,app_kw_0979
170945,"https://www.archivespp.pl/Positive-and-negative-aspects-of-employing-humour-in-psychotherapy,170945,0,2.html",2023,25,4,Positive and negative aspects of employing humour in psychotherapy,1,humour in psychotherapy,humour in psychotherapy,humor in psychotherapy,humor in psychoterapia,app_sem_0735,spelling:humour->humor,token_partial_review,medium,translation_review|semantic_merge_audit,https://www.archivespp.pl/Keyword-humour+in+psychotherapy/140331,unchanged,app_kw_0766
170945,"https://www.archivespp.pl/Positive-and-negative-aspects-of-employing-humour-in-psychotherapy,170945,0,2.html",2023,25,4,Positive and negative aspects of employing humour in psychotherapy,2,humour styles,humour styles,humor style,styl humoru,app_sem_0736,exact_map:humour styles->humor style,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-humour+styles/172576,unchanged,app_kw_0768
