rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score
4,psychoanalytic_psychology,1990-2009,requests reprints,terms_bigram,622,11542,26,6,4.1801,0.052,4.1281,75.5376,13.605479
5,psychoanalytic_psychology,1990-2009,faculty member,terms_bigram,622,11542,25,161,4.0193,1.3949,2.6244,2.9255,8.550506
6,psychoanalytic_psychology,1990-2009,electronic sent,terms_bigram,622,11542,18,0,2.8939,0.0,2.8939,685.5393,8.520885
7,psychoanalytic_psychology,1990-2009,self psychology,terms_bigram,622,11542,22,121,3.537,1.0483,2.4886,3.4311,7.803092
8,psychoanalytic_psychology,1990-2009,psychological association,terms_bigram,622,11542,19,79,3.0547,0.6845,2.3702,4.5446,7.100501
9,psychoanalytic_psychology,1990-2009,associate professor,terms_bigram,622,11542,24,199,3.8585,1.7241,2.1344,2.2754,6.870314
10,psychoanalytic_psychology,1990-2009,assistant professor,terms_bigram,622,11542,20,111,3.2154,0.9617,2.2537,3.4065,6.861529
11,psychoanalytic_psychology,1990-2009,psychoanalytically oriented,terms_bigram,622,11542,16,43,2.5723,0.3726,2.1998,7.0279,6.232488
12,psychoanalytic_psychology,1990-2009,american psychological,terms_bigram,622,11542,16,76,2.5723,0.6585,1.9139,3.9963,5.422438
13,psychoanalytic_psychology,1990-2009,private practitioner,terms_bigram,622,11542,12,0,1.9293,0.0,1.9293,463.2022,4.948455
14,psychoanalytic_psychology,1990-2009,therapeutic action,terms_bigram,622,11542,18,162,2.8939,1.4036,1.4903,2.1094,4.38816
15,psychoanalytic_psychology,1990-2009,robert bornstein,terms_bigram,622,11542,11,9,1.7685,0.078,1.6905,22.4287,4.200766
16,psychoanalytic_psychology,1990-2009,freudian society,terms_bigram,622,11542,12,34,1.9293,0.2946,1.6347,6.7131,4.192882
17,psychoanalytic_psychology,1990-2009,program psychology,terms_bigram,622,11542,11,25,1.7685,0.2166,1.5519,8.3558,3.856298
18,psychoanalytic_psychology,1990-2009,meissner meissner,terms_bigram,622,11542,10,24,1.6077,0.2079,1.3998,7.9406,3.356528
19,psychoanalytic_psychology,1990-2009,presented illustrate,terms_bigram,622,11542,12,73,1.9293,0.6325,1.2968,3.151,3.326195
20,psychoanalytic_psychology,1990-2009,mental health,terms_bigram,622,11542,25,353,4.0193,3.0584,0.9609,1.3365,3.130696
21,psychoanalytic_psychology,1990-2009,intrapsychic interpersonal,terms_bigram,622,11542,9,23,1.4469,0.1993,1.2477,7.4901,2.872874
22,psychoanalytic_psychology,1990-2009,ann arbor,terms_bigram,622,11542,12,94,1.9293,0.8144,1.1148,2.4508,2.859517
23,psychoanalytic_psychology,1990-2009,affect regulation,terms_bigram,622,11542,10,48,1.6077,0.4159,1.1918,4.0112,2.857918
24,psychoanalytic_psychology,1990-2009,chestnut hill,terms_bigram,622,11542,10,48,1.6077,0.4159,1.1918,4.0112,2.857918
25,psychoanalytic_psychology,1990-2009,robert stolorow,terms_bigram,622,11542,9,25,1.4469,0.2166,1.2303,6.9026,2.832974
26,psychoanalytic_psychology,1990-2009,sidney blatt,terms_bigram,622,11542,9,26,1.4469,0.2253,1.2217,6.6421,2.813025
27,psychoanalytic_psychology,1990-2009,professional psychology,terms_bigram,622,11542,9,30,1.4469,0.2599,1.187,5.771,2.733226
28,psychoanalytic_psychology,1990-2009,relations perspective,terms_bigram,622,11542,8,5,1.2862,0.0433,1.2429,28.6343,2.730828
29,psychoanalytic_psychology,1990-2009,division american,terms_bigram,622,11542,9,32,1.4469,0.2772,1.1697,5.4159,2.693327
30,psychoanalytic_psychology,1990-2009,donna orange,terms_bigram,622,11542,8,8,1.2862,0.0693,1.2169,18.5281,2.673718
31,psychoanalytic_psychology,1990-2009,california san,terms_bigram,622,11542,10,59,1.6077,0.5112,1.0965,3.2697,2.629389
32,psychoanalytic_psychology,1990-2009,author argues,terms_bigram,622,11542,14,148,2.2508,1.2823,0.9685,1.8091,2.622829
33,psychoanalytic_psychology,1990-2009,sexual abuse,terms_bigram,622,11542,10,61,1.6077,0.5285,1.0792,3.1633,2.587838
34,psychoanalytic_psychology,1990-2009,meeting division,terms_bigram,622,11542,8,13,1.2862,0.1126,1.1735,11.6658,2.578534
35,psychoanalytic_psychology,1990-2009,frank summers,terms_bigram,622,11542,8,13,1.2862,0.1126,1.1735,11.6658,2.578534
36,psychoanalytic_psychology,1990-2009,medical center,terms_bigram,622,11542,15,175,2.4116,1.5162,0.8954,1.6364,2.482503
37,psychoanalytic_psychology,1990-2009,study subjectivity,terms_bigram,622,11542,9,46,1.4469,0.3985,1.0484,3.7853,2.414032
38,psychoanalytic_psychology,1990-2009,object loss,terms_bigram,622,11542,9,47,1.4469,0.4072,1.0397,3.7056,2.394083
39,psychoanalytic_psychology,1990-2009,ontario canada,terms_bigram,622,11542,9,48,1.4469,0.4159,1.0311,3.6292,2.374133
40,psychoanalytic_psychology,1990-2009,transference countertransference,terms_bigram,622,11542,17,222,2.7331,1.9234,0.8097,1.4573,2.340359
41,psychoanalytic_psychology,1990-2009,orange psyd,terms_bigram,622,11542,7,1,1.1254,0.0087,1.1167,92.6404,2.322191
42,psychoanalytic_psychology,1990-2009,psychological testing,terms_bigram,622,11542,7,8,1.1254,0.0693,1.0561,16.3483,2.196077
43,psychoanalytic_psychology,1990-2009,commonwealth chestnut,terms_bigram,622,11542,7,9,1.1254,0.078,1.0474,14.6274,2.178061
44,psychoanalytic_psychology,1990-2009,writing book,terms_bigram,622,11542,7,13,1.1254,0.1126,1.0128,10.2934,2.105996
45,psychoanalytic_psychology,1990-2009,therapeutic relationship,terms_bigram,622,11542,12,128,1.9293,1.109,0.8203,1.8023,2.103944
46,psychoanalytic_psychology,1990-2009,personality disorder,terms_bigram,622,11542,12,128,1.9293,1.109,0.8203,1.8023,2.103944
47,psychoanalytic_psychology,1990-2009,doctoral program,terms_bigram,622,11542,8,40,1.2862,0.3466,0.9396,3.8886,2.064541
48,psychoanalytic_psychology,1990-2009,center mental,terms_bigram,622,11542,7,19,1.1254,0.1646,0.9608,7.1262,1.997898
49,psychoanalytic_psychology,1990-2009,cognitive science,terms_bigram,622,11542,7,19,1.1254,0.1646,0.9608,7.1262,1.997898
50,psychoanalytic_psychology,1990-2009,childhood sexual,terms_bigram,622,11542,7,23,1.1254,0.1993,0.9261,5.9132,1.925833
51,psychoanalytic_psychology,1990-2009,intellectual interests,terms_bigram,622,11542,6,1,0.9646,0.0087,0.956,80.2884,1.860224
52,psychoanalytic_psychology,1990-2009,interests center,terms_bigram,622,11542,6,1,0.9646,0.0087,0.956,80.2884,1.860224
53,psychoanalytic_psychology,1990-2009,zvi lothane,terms_bigram,622,11542,6,1,0.9646,0.0087,0.956,80.2884,1.860224
54,psychoanalytic_psychology,1990-2009,ronald naso,terms_bigram,622,11542,6,1,0.9646,0.0087,0.956,80.2884,1.860224
55,psychoanalytic_psychology,1990-2009,suite stamford,terms_bigram,622,11542,6,1,0.9646,0.0087,0.956,80.2884,1.860224
56,psychoanalytic_psychology,1990-2009,naso ronald,terms_bigram,622,11542,6,1,0.9646,0.0087,0.956,80.2884,1.860224
57,psychoanalytic_psychology,1990-2009,spring meeting,terms_bigram,622,11542,7,27,1.1254,0.2339,0.8915,5.0531,1.853767
58,psychoanalytic_psychology,1990-2009,psychiatry california,terms_bigram,622,11542,7,29,1.1254,0.2513,0.8741,4.7105,1.817735
59,psychoanalytic_psychology,1990-2009,object representations,terms_bigram,622,11542,9,77,1.4469,0.6671,0.7798,2.2712,1.795594
60,psychoanalytic_psychology,1990-2009,director psychology,terms_bigram,622,11542,6,5,0.9646,0.0433,0.9213,21.8968,1.792787
61,psychoanalytic_psychology,1990-2009,bornstein robert,terms_bigram,622,11542,6,5,0.9646,0.0433,0.9213,21.8968,1.792787
62,psychoanalytic_psychology,1990-2009,hill meissner,terms_bigram,622,11542,6,5,0.9646,0.0433,0.9213,21.8968,1.792787
63,psychoanalytic_psychology,1990-2009,international universities,terms_bigram,622,11542,7,31,1.1254,0.2686,0.8568,4.4114,1.781702
64,psychoanalytic_psychology,1990-2009,universities press,terms_bigram,622,11542,7,31,1.1254,0.2686,0.8568,4.4114,1.781702
65,psychoanalytic_psychology,1990-2009,george atwood,terms_bigram,622,11542,6,6,0.9646,0.052,0.9126,18.5281,1.775927
66,psychoanalytic_psychology,1990-2009,thematic apperception,terms_bigram,622,11542,6,7,0.9646,0.0606,0.904,16.0577,1.759068
67,psychoanalytic_psychology,1990-2009,apperception test,terms_bigram,622,11542,6,7,0.9646,0.0606,0.904,16.0577,1.759068
68,psychoanalytic_psychology,1990-2009,fifth suite,terms_bigram,622,11542,6,7,0.9646,0.0606,0.904,16.0577,1.759068
69,psychoanalytic_psychology,1990-2009,postdoctoral program,terms_bigram,622,11542,23,364,3.6977,3.1537,0.544,1.1945,1.729019
70,psychoanalytic_psychology,1990-2009,diana diamond,terms_bigram,622,11542,6,10,0.9646,0.0866,0.878,11.4698,1.70849
71,psychoanalytic_psychology,1990-2009,doris silverman,terms_bigram,622,11542,6,11,0.9646,0.0953,0.8693,10.4724,1.691631
72,psychoanalytic_psychology,1990-2009,relational theories,terms_bigram,622,11542,6,11,0.9646,0.0953,0.8693,10.4724,1.691631
73,psychoanalytic_psychology,1990-2009,postgraduate center,terms_bigram,622,11542,6,11,0.9646,0.0953,0.8693,10.4724,1.691631
74,psychoanalytic_psychology,1990-2009,supervisor postdoctoral,terms_bigram,622,11542,7,36,1.1254,0.3119,0.8135,3.8071,1.691621
75,psychoanalytic_psychology,1990-2009,self psychological,terms_bigram,622,11542,6,12,0.9646,0.104,0.8607,9.6346,1.674771
76,psychoanalytic_psychology,1990-2009,nature human,terms_bigram,622,11542,6,13,0.9646,0.1126,0.852,8.9209,1.657912
77,psychoanalytic_psychology,1990-2009,discussed terms,terms_bigram,622,11542,7,38,1.1254,0.3292,0.7962,3.6094,1.655588
78,psychoanalytic_psychology,1990-2009,wilma bucci,terms_bigram,622,11542,6,14,0.9646,0.1213,0.8433,8.3057,1.641052
79,psychoanalytic_psychology,1990-2009,over course,terms_bigram,622,11542,8,63,1.2862,0.5458,0.7403,2.4801,1.626695
80,psychoanalytic_psychology,1990-2009,psychological services,terms_bigram,622,11542,6,15,0.9646,0.13,0.8347,7.7698,1.624193
81,psychoanalytic_psychology,1990-2009,boston massachusetts,terms_bigram,622,11542,6,15,0.9646,0.13,0.8347,7.7698,1.624193
82,psychoanalytic_psychology,1990-2009,francisco california,terms_bigram,622,11542,8,64,1.2862,0.5545,0.7317,2.4417,1.607659
83,psychoanalytic_psychology,1990-2009,alan sugarman,terms_bigram,622,11542,6,16,0.9646,0.1386,0.826,7.2989,1.607334
84,psychoanalytic_psychology,1990-2009,author proposes,terms_bigram,622,11542,8,65,1.2862,0.5632,0.723,2.4044,1.588622
85,psychoanalytic_psychology,1990-2009,eating disorders,terms_bigram,622,11542,7,42,1.1254,0.3639,0.7615,3.2697,1.583523
86,psychoanalytic_psychology,1990-2009,member training,terms_bigram,622,11542,6,18,0.9646,0.156,0.8087,6.5099,1.573615
87,psychoanalytic_psychology,1990-2009,african american,terms_bigram,622,11542,6,18,0.9646,0.156,0.8087,6.5099,1.573615
88,psychoanalytic_psychology,1990-2009,therapeutic change,terms_bigram,622,11542,7,45,1.1254,0.3899,0.7355,3.0541,1.529474
89,psychoanalytic_psychology,1990-2009,frank lachmann,terms_bigram,622,11542,6,23,0.9646,0.1993,0.7654,5.1248,1.489318
90,psychoanalytic_psychology,1990-2009,author discusses,terms_bigram,622,11542,10,114,1.6077,0.9877,0.62,1.6991,1.486743
91,psychoanalytic_psychology,1990-2009,sense self,terms_bigram,622,11542,9,93,1.4469,0.8058,0.6412,1.8825,1.4764
92,psychoanalytic_psychology,1990-2009,relational perspective,terms_bigram,622,11542,7,48,1.1254,0.4159,0.7095,2.8652,1.475425
93,psychoanalytic_psychology,1990-2009,arbor michigan,terms_bigram,622,11542,6,24,0.9646,0.2079,0.7567,4.9156,1.472459
94,psychoanalytic_psychology,1990-2009,self object,terms_bigram,622,11542,9,94,1.4469,0.8144,0.6325,1.8626,1.456451
95,psychoanalytic_psychology,1990-2009,austen riggs,terms_bigram,622,11542,6,25,0.9646,0.2166,0.748,4.7228,1.455599
96,psychoanalytic_psychology,1990-2009,professor psychiatry,terms_bigram,622,11542,20,316,3.2154,2.7378,0.4776,1.2001,1.454085
97,psychoanalytic_psychology,1990-2009,johanna tabin,terms_bigram,622,11542,5,0,0.8039,0.0,0.8039,203.809,1.440321
98,psychoanalytic_psychology,1990-2009,douglas kirsner,terms_bigram,622,11542,5,0,0.8039,0.0,0.8039,203.809,1.440321
99,psychoanalytic_psychology,1990-2009,kirsner douglas,terms_bigram,622,11542,5,0,0.8039,0.0,0.8039,203.809,1.440321
100,psychoanalytic_psychology,1990-2009,independent author,terms_bigram,622,11542,5,0,0.8039,0.0,0.8039,203.809,1.440321
1,psychoanalytic_psychology,2010-2025,united states,terms_bigram,624,11540,83,183,13.3013,1.5858,11.7155,8.4026,51.909205
2,psychoanalytic_psychology,2010-2025,apa journal,terms_bigram,624,11540,57,0,9.1346,0.0,9.1346,2123.544,37.090585
3,psychoanalytic_psychology,2010-2025,available online,terms_bigram,624,11540,54,2,8.6538,0.0173,8.6365,402.5501,34.609394
4,psychoanalytic_psychology,2010-2025,now available,terms_bigram,624,11540,54,14,8.6538,0.1213,8.5325,69.4052,34.192687
5,psychoanalytic_psychology,2010-2025,become available,terms_bigram,624,11540,51,7,8.1731,0.0607,8.1124,126.7971,32.054142
6,psychoanalytic_psychology,2010-2025,online notification,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
7,psychoanalytic_psychology,2010-2025,know next,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
8,psychoanalytic_psychology,2010-2025,online like,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
9,psychoanalytic_psychology,2010-2025,available sign,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
10,psychoanalytic_psychology,2010-2025,online service,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
11,psychoanalytic_psychology,2010-2025,journal available,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
12,psychoanalytic_psychology,2010-2025,issue online,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
13,psychoanalytic_psychology,2010-2025,notification latest,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
14,psychoanalytic_psychology,2010-2025,issue favorite,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
15,psychoanalytic_psychology,2010-2025,service now,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
16,psychoanalytic_psychology,2010-2025,favorite apa,terms_bigram,624,11540,50,0,8.0128,0.0,8.0128,1865.0256,31.505013
17,psychoanalytic_psychology,2010-2025,latest issue,terms_bigram,624,11540,50,1,8.0128,0.0087,8.0042,621.6752,31.470942
18,psychoanalytic_psychology,2010-2025,interest become,terms_bigram,624,11540,50,1,8.0128,0.0087,8.0042,621.6752,31.470942
19,psychoanalytic_psychology,2010-2025,issues interest,terms_bigram,624,11540,50,1,8.0128,0.0087,8.0042,621.6752,31.470942
20,psychoanalytic_psychology,2010-2025,like know,terms_bigram,624,11540,50,2,8.0128,0.0173,7.9955,373.0051,31.436871
21,psychoanalytic_psychology,2010-2025,next issue,terms_bigram,624,11540,50,2,8.0128,0.0173,7.9955,373.0051,31.436871
22,psychoanalytic_psychology,2010-2025,notified issues,terms_bigram,624,11540,49,0,7.8526,0.0,7.8526,1828.0944,30.719411
23,psychoanalytic_psychology,2010-2025,present study,terms_bigram,624,11540,36,41,5.7692,0.3553,5.4139,16.2408,19.54931
24,psychoanalytic_psychology,2010-2025,personality disorder,terms_bigram,624,11540,32,108,5.1282,0.9359,4.1923,5.5312,14.658513
25,psychoanalytic_psychology,2010-2025,sign apa,terms_bigram,624,11540,27,0,4.3269,0.0,4.3269,1015.608,14.418193
26,psychoanalytic_psychology,2010-2025,portal alerts,terms_bigram,624,11540,27,0,4.3269,0.0,4.3269,1015.608,14.418193
27,psychoanalytic_psychology,2010-2025,apa portal,terms_bigram,624,11540,27,0,4.3269,0.0,4.3269,1015.608,14.418193
28,psychoanalytic_psychology,2010-2025,alerts notified,terms_bigram,624,11540,27,0,4.3269,0.0,4.3269,1015.608,14.418193
29,psychoanalytic_psychology,2010-2025,adult attachment,terms_bigram,624,11540,25,28,4.0064,0.2426,3.7638,16.5219,12.262745
30,psychoanalytic_psychology,2010-2025,rome italy,terms_bigram,624,11540,25,38,4.0064,0.3293,3.6771,12.2305,11.980415
31,psychoanalytic_psychology,2010-2025,personality disorders,terms_bigram,624,11540,27,92,4.3269,0.7972,3.5297,5.4898,11.761669
32,psychoanalytic_psychology,2010-2025,apa notified,terms_bigram,624,11540,23,0,3.6859,0.0,3.6859,867.8832,11.71398
33,psychoanalytic_psychology,2010-2025,sign notify,terms_bigram,624,11540,23,0,3.6859,0.0,3.6859,867.8832,11.71398
34,psychoanalytic_psychology,2010-2025,notify apa,terms_bigram,624,11540,23,0,3.6859,0.0,3.6859,867.8832,11.71398
35,psychoanalytic_psychology,2010-2025,diagnostic manual,terms_bigram,624,11540,22,5,3.5256,0.0433,3.4823,75.5411,10.918774
36,psychoanalytic_psychology,2010-2025,psychodynamic diagnostic,terms_bigram,624,11540,21,5,3.3654,0.0433,3.3221,72.1837,10.268619
37,psychoanalytic_psychology,2010-2025,therapeutic relationship,terms_bigram,624,11540,25,115,4.0064,0.9965,3.0099,4.0768,9.806468
38,psychoanalytic_psychology,2010-2025,reflective functioning,terms_bigram,624,11540,21,23,3.3654,0.1993,3.1661,16.8941,9.786481
39,psychoanalytic_psychology,2010-2025,orcid orcid,terms_bigram,624,11540,20,7,3.2051,0.0607,3.1445,50.4726,9.573408
40,psychoanalytic_psychology,2010-2025,borderline personality,terms_bigram,624,11540,23,83,3.6859,0.7192,2.9667,5.1969,9.428205
41,psychoanalytic_psychology,2010-2025,covid pandemic,terms_bigram,624,11540,21,41,3.3654,0.3553,3.0101,9.5665,9.304343
42,psychoanalytic_psychology,2010-2025,mental disorders,terms_bigram,624,11540,20,23,3.2051,0.1993,3.0058,16.1083,9.151291
43,psychoanalytic_psychology,2010-2025,gmail orcid,terms_bigram,624,11540,22,77,3.5256,0.6672,2.8584,5.361,8.962486
44,psychoanalytic_psychology,2010-2025,mental health,terms_bigram,624,11540,33,345,5.2885,2.9896,2.2989,1.7904,8.10661
45,psychoanalytic_psychology,2010-2025,via degli,terms_bigram,624,11540,17,0,2.7244,0.0,2.7244,646.296,7.87441
46,psychoanalytic_psychology,2010-2025,degli apuli,terms_bigram,624,11540,17,0,2.7244,0.0,2.7244,646.296,7.87441
47,psychoanalytic_psychology,2010-2025,personality organization,terms_bigram,624,11540,19,52,3.0449,0.4506,2.5943,6.8587,7.771724
48,psychoanalytic_psychology,2010-2025,social cognition,terms_bigram,624,11540,17,6,2.7244,0.052,2.6724,49.7151,7.724131
49,psychoanalytic_psychology,2010-2025,defense mechanisms,terms_bigram,624,11540,18,47,2.8846,0.4073,2.4773,7.1919,7.294366
50,psychoanalytic_psychology,2010-2025,statistical manual,terms_bigram,624,11540,16,4,2.5641,0.0347,2.5294,67.7072,7.166445
51,psychoanalytic_psychology,2010-2025,diagnostic statistical,terms_bigram,624,11540,16,4,2.5641,0.0347,2.5294,67.7072,7.166445
52,psychoanalytic_psychology,2010-2025,manual mental,terms_bigram,624,11540,16,4,2.5641,0.0347,2.5294,67.7072,7.166445
53,psychoanalytic_psychology,2010-2025,francesco gazzillo,terms_bigram,624,11540,15,0,2.4038,0.0,2.4038,572.4336,6.664877
54,psychoanalytic_psychology,2010-2025,apuli rome,terms_bigram,624,11540,15,0,2.4038,0.0,2.4038,572.4336,6.664877
55,psychoanalytic_psychology,2010-2025,vittorio lingiardi,terms_bigram,624,11540,15,7,2.4038,0.0607,2.3432,38.1622,6.496695
56,psychoanalytic_psychology,2010-2025,attachment style,terms_bigram,624,11540,15,10,2.4038,0.0867,2.3172,27.2587,6.424618
57,psychoanalytic_psychology,2010-2025,results showed,terms_bigram,624,11540,15,12,2.4038,0.104,2.2999,22.8973,6.376566
58,psychoanalytic_psychology,2010-2025,attachment styles,terms_bigram,624,11540,14,5,2.2436,0.0433,2.2003,48.682,5.95842
59,psychoanalytic_psychology,2010-2025,personality pathology,terms_bigram,624,11540,14,13,2.2436,0.1127,2.1309,19.8334,5.770687
60,psychoanalytic_psychology,2010-2025,attachment interview,terms_bigram,624,11540,14,18,2.2436,0.156,2.0876,14.473,5.653354
61,psychoanalytic_psychology,2010-2025,qualitative study,terms_bigram,624,11540,14,21,2.2436,0.182,2.0616,12.4535,5.582954
62,psychoanalytic_psychology,2010-2025,attachment anxiety,terms_bigram,624,11540,13,0,2.0833,0.0,2.0833,498.5712,5.498036
63,psychoanalytic_psychology,2010-2025,empirical study,terms_bigram,624,11540,14,27,2.2436,0.234,2.0096,9.7364,5.442154
64,psychoanalytic_psychology,2010-2025,manual pdm,terms_bigram,624,11540,13,3,2.0833,0.026,2.0573,71.2245,5.42943
65,psychoanalytic_psychology,2010-2025,study aimed,terms_bigram,624,11540,13,12,2.0833,0.104,1.9793,19.9428,5.223611
66,psychoanalytic_psychology,2010-2025,object relations,terms_bigram,624,11540,34,461,5.4487,3.9948,1.4539,1.3804,5.169182
67,psychoanalytic_psychology,2010-2025,affect regulation,terms_bigram,624,11540,13,45,2.0833,0.3899,1.6934,5.4788,4.468941
68,psychoanalytic_psychology,2010-2025,young adults,terms_bigram,624,11540,12,23,1.9231,0.1993,1.7238,9.8221,4.421383
69,psychoanalytic_psychology,2010-2025,boundary violations,terms_bigram,624,11540,12,28,1.9231,0.2426,1.6804,8.0989,4.31025
70,psychoanalytic_psychology,2010-2025,implications discussed,terms_bigram,624,11540,11,13,1.7628,0.1127,1.6502,15.73,4.100516
71,psychoanalytic_psychology,2010-2025,higher levels,terms_bigram,624,11540,11,14,1.7628,0.1213,1.6415,14.6451,4.078983
72,psychoanalytic_psychology,2010-2025,published online,terms_bigram,624,11540,10,3,1.6026,0.026,1.5766,55.3968,3.780444
73,psychoanalytic_psychology,2010-2025,results support,terms_bigram,624,11540,10,4,1.6026,0.0347,1.5679,43.0864,3.759665
74,psychoanalytic_psychology,2010-2025,therapeutic alliance,terms_bigram,624,11540,13,78,2.0833,0.6759,1.4074,3.1756,3.714271
75,psychoanalytic_psychology,2010-2025,sexual boundary,terms_bigram,624,11540,10,15,1.6026,0.13,1.4726,12.509,3.531096
76,psychoanalytic_psychology,2010-2025,sense self,terms_bigram,624,11540,13,89,2.0833,0.7712,1.3121,2.7853,3.462715
77,psychoanalytic_psychology,2010-2025,aim study,terms_bigram,624,11540,10,19,1.6026,0.1646,1.4379,9.943,3.44798
78,psychoanalytic_psychology,2010-2025,children adolescents,terms_bigram,624,11540,11,47,1.7628,0.4073,1.3555,4.4706,3.368394
79,psychoanalytic_psychology,2010-2025,gazzillo uniroma,terms_bigram,624,11540,9,0,1.4423,0.0,1.4423,350.8464,3.321036
80,psychoanalytic_psychology,2010-2025,italy francesco,terms_bigram,624,11540,9,2,1.4423,0.0173,1.425,70.1693,3.28113
81,psychoanalytic_psychology,2010-2025,elliot jurist,terms_bigram,624,11540,9,4,1.4423,0.0347,1.4076,38.9829,3.241224
82,psychoanalytic_psychology,2010-2025,riverside drive,terms_bigram,624,11540,10,29,1.6026,0.2513,1.3513,6.5725,3.24019
83,psychoanalytic_psychology,2010-2025,professional psychology,terms_bigram,624,11540,10,29,1.6026,0.2513,1.3513,6.5725,3.24019
84,psychoanalytic_psychology,2010-2025,personality assessment,terms_bigram,624,11540,9,6,1.4423,0.052,1.3903,26.9882,3.201318
85,psychoanalytic_psychology,2010-2025,knowledge base,terms_bigram,624,11540,9,6,1.4423,0.052,1.3903,26.9882,3.201318
86,psychoanalytic_psychology,2010-2025,peter fonagy,terms_bigram,624,11540,11,56,1.7628,0.4853,1.2776,3.7585,3.174597
87,psychoanalytic_psychology,2010-2025,construct validity,terms_bigram,624,11540,9,8,1.4423,0.0693,1.373,20.638,3.161412
88,psychoanalytic_psychology,2010-2025,jeremy safran,terms_bigram,624,11540,9,9,1.4423,0.078,1.3643,18.4656,3.141458
89,psychoanalytic_psychology,2010-2025,posttraumatic stress,terms_bigram,624,11540,9,10,1.4423,0.0867,1.3557,16.707,3.121505
90,psychoanalytic_psychology,2010-2025,results indicate,terms_bigram,624,11540,9,14,1.4423,0.1213,1.321,12.0982,3.041693
91,psychoanalytic_psychology,2010-2025,disorder bpd,terms_bigram,624,11540,9,16,1.4423,0.1386,1.3037,10.6317,3.001787
92,psychoanalytic_psychology,2010-2025,results suggest,terms_bigram,624,11540,9,20,1.4423,0.1733,1.269,8.5572,2.921975
93,psychoanalytic_psychology,2010-2025,social psychology,terms_bigram,624,11540,9,21,1.4423,0.182,1.2603,8.1592,2.902022
94,psychoanalytic_psychology,2010-2025,mental states,terms_bigram,624,11540,11,70,1.7628,0.6066,1.1562,3.0121,2.873135
95,psychoanalytic_psychology,2010-2025,like invite,terms_bigram,624,11540,8,0,1.2821,0.0,1.2821,313.9152,2.816955
96,psychoanalytic_psychology,2010-2025,manual edition,terms_bigram,624,11540,8,0,1.2821,0.0,1.2821,313.9152,2.816955
97,psychoanalytic_psychology,2010-2025,psychodynamic doctoral,terms_bigram,624,11540,8,1,1.2821,0.0087,1.2734,104.6384,2.797915
98,psychoanalytic_psychology,2010-2025,union circle,terms_bigram,624,11540,8,1,1.2821,0.0087,1.2734,104.6384,2.797915
99,psychoanalytic_psychology,2010-2025,context existing,terms_bigram,624,11540,8,1,1.2821,0.0087,1.2734,104.6384,2.797915
100,psychoanalytic_psychology,2010-2025,cognition object,terms_bigram,624,11540,8,2,1.2821,0.0173,1.2647,62.783,2.778874
1,psychoanalytic_psychotherapy,1970-1989,belsize lane,terms_bigram,39,12125,3,63,7.6923,0.5196,7.1727,16.7091,9.943501
1,psychoanalytic_psychotherapy,1990-2009,mental health,terms_bigram,399,11765,38,340,9.5238,2.8899,6.6339,3.3259,24.303635
2,psychoanalytic_psychotherapy,1990-2009,belsize lane,terms_bigram,399,11765,27,39,6.7669,0.3315,6.4354,20.4788,21.444154
3,psychoanalytic_psychotherapy,1990-2009,health service,terms_bigram,399,11765,21,40,5.2632,0.34,4.9232,15.6154,15.217716
4,psychoanalytic_psychotherapy,1990-2009,national health,terms_bigram,399,11765,15,33,3.7594,0.2805,3.4789,13.6099,9.645574
5,psychoanalytic_psychotherapy,1990-2009,public sector,terms_bigram,399,11765,13,22,3.2581,0.187,3.0712,17.649,8.104941
6,psychoanalytic_psychotherapy,1990-2009,states mind,terms_bigram,399,11765,13,75,3.2581,0.6375,2.6207,5.2596,6.916075
7,psychoanalytic_psychotherapy,1990-2009,internal world,terms_bigram,399,11765,13,81,3.2581,0.6885,2.5697,4.8724,6.781487
8,psychoanalytic_psychotherapy,1990-2009,mental illness,terms_bigram,399,11765,12,57,3.0075,0.4845,2.523,6.3946,6.471447
9,psychoanalytic_psychotherapy,1990-2009,richmond surrey,terms_bigram,399,11765,10,3,2.5063,0.0255,2.4808,88.245,5.948618
10,psychoanalytic_psychotherapy,1990-2009,alexis brook,terms_bigram,399,11765,9,0,2.2556,0.0,2.2556,558.885,5.193801
11,psychoanalytic_psychotherapy,1990-2009,health services,terms_bigram,399,11765,9,32,2.2556,0.272,1.9836,8.5982,4.567513
